raw.time,adj.time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
72.69188,9.87286,200.0016,5601.254681,409809.4061,400.0064001,33845.75947,376794.6469,0,0,800.0256008,0
72.86209,10.04307,0,2600.270428,356409.6947,1000.040002,46285.53567,497715.4047,0,200.0016,1000.040002,0
73.03232,10.2133,200.0016,4200.705719,246812.8423,1600.102407,57130.25699,382566.0353,0,0,800.0256008,0
73.20252,10.3835,400.0064001,4400.774536,282762.4148,1200.057603,69392.07727,334414.2683,0,0,1000.040002,200.0016
73.37283,10.55381,200.0016,7402.191049,325175.2502,2200.193617,66777.89632,343043.4359,0,200.0016,1400.078404,0
73.54305,10.72403,200.0016,4400.774536,261915.5403,1000.040002,47088.52643,305487.8493,0,200.0016,600.0144003,0
73.7132,10.89418,400.0064001,4800.921777,265591.9021,1200.057603,41067.35045,306102.6173,0,0,800.0256008,0
73.8834,11.06438,0,5601.254681,250280.7831,1600.102407,49899.3996,555264.7934,0,400.0064001,200.0016,0
74.05378,11.23476,200.0016,3000.360043,286240.2395,1000.040002,62556.14013,442495.8885,0,0,1000.040002,0
74.22406,11.40504,200.0016,5201.081825,367318.7759,2400.230422,44880.42572,375352.2099,0,200.0016,1200.057603,0
74.39419,11.57517,600.0144003,6001.440346,229487.4176,1000.040002,66375.76302,344482.2021,0,200.0016,800.0256008,0
74.56442,11.7454,0,3000.360043,219307.0945,1000.040002,48293.10911,285831.034,0,200.0016,400.0064001,0
74.73463,11.91561,400.0064001,7202.074197,263140.8754,1600.102407,101208.0709,831868.5741,0,0,400.0064001,0
74.90484,12.08582,0,3600.518475,222767.4824,1800.129609,86699.63393,481913.9568,0,200.0016,600.0144003,0
75.07505,12.25603,0,3400.462463,328664.7538,1800.129609,47088.52643,548787.9655,0,200.0016,800.0256008,0
75.24533,12.42631,200.0016,5401.166652,435869.0521,2800.313635,52309.22165,501044.5228,0,0,200.0016,0
75.41547,12.59645,600.0144003,6001.440346,268247.7178,1800.129609,33444.6821,310611.8284,0,200.0016,1200.057603,0
75.58569,12.76667,0,7202.074197,293198.76,1000.040002,66174.70121,1153497.912,0,0,200.0016,0
75.7559,12.93688,0,6401.63882,287058.6903,1600.102407,76030.52455,427383.4612,0,0,600.0144003,0
75.92611,13.10709,400.0064001,5201.081825,196329.8018,2000.160013,49899.3996,653003.279,0,0,200.0016,200.0016
76.09632,13.2773,400.0064001,6801.850103,536887.5233,2400.230422,59340.51835,529377.1649,0,0,600.0144003,0
76.26661,13.44759,0,4400.774536,288695.7507,2000.160013,49497.80767,468415.0903,0,0,400.0064001,0
76.43675,13.61773,400.0064001,4000.640102,263345.1094,1800.129609,45683.32639,497715.4047,0,200.0016,600.0144003,0
76.6069,13.78788,200.0016,5001.0002,309586.8666,1000.040002,45482.5964,422418.9127,0,0,200.0016,0
76.77704,13.95802,400.0064001,5801.345912,252525.2525,2200.193617,119972.991,531045.7516,0,0,0,0
76.94726,14.12824,200.0016,5201.081825,403406.0887,3200.409652,102014.5873,546281.6876,0,200.0016,1000.040002,0
77.11747,14.29845,200.0016,5001.0002,357644.214,1600.102407,103426.1156,444774.6611,0,0,800.0256008,0
77.28769,14.46867,400.0064001,6201.537981,207711.5431,2400.230422,58536.74183,495011.1362,0,0,200.0016,0
77.4579,14.63888,200.0016,4800.921777,253749.6768,2000.160013,88915.11517,515411.3084,0,0,800.0256008,0
77.62819,14.80917,400.0064001,6401.63882,195720.3557,2200.193617,51706.72268,546490.5253,0,0,200.0016,0
77.79833,14.97931,600.0144003,3600.518475,278876.5663,2200.193617,88512.27129,616013.9023,0,400.0064001,400.0064001,0
77.96855,15.14953,400.0064001,6601.74286,234173.1266,4000.640102,40064.10256,573668.5325,0,200.0016,800.0256008,0
78.13877,15.31975,200.0016,5001.0002,390609.1309,400.0064001,35650.76669,704086.3328,0,600.0144003,200.0016,0
78.30896,15.48994,400.0064001,10004.0016,305897.6913,2000.160013,57331.17373,522496.5494,0,400.0064001,600.0144003,0
78.47919,15.66017,400.0064001,6801.850103,186582.2009,3000.360043,86095.47969,618323.8648,0,0,800.0256008,0
78.64949,15.83047,200.0016,4200.705719,279081.0548,1600.102407,57933.94328,429659.5274,0,0,400.0064001,0
78.81963,16.00061,200.0016,2600.270428,269269.334,2200.193617,60144.34643,417456.3023,0,200.0016,400.0064001,0
78.98985,16.17083,200.0016,5801.345912,371643.839,600.0144003,45281.86962,431729.032,0,0,1000.040002,0
79.16007,16.34105,400.0064001,4200.705719,323533.4635,1000.040002,55924.82421,493971.1857,0,0,2000.160013,0
79.33029,16.51127,200.0016,3400.462463,334414.2683,3400.462463,57130.25699,474435.8941,0,200.0016,800.0256008,0
79.5005,16.68148,0,3400.462463,156372.0084,1800.129609,81061.99236,562372.1881,0,200.0016,200.0016,200.0016
79.67087,16.85185,200.0016,8602.959418,217882.5048,1400.078404,53715.16531,566136.5273,0,400.0064001,400.0064001,0
79.84108,17.02206,600.0144003,7001.960549,267021.8873,2600.270428,48493.88416,477343.508,0,200.0016,600.0144003,0
80.01131,17.19229,400.0064001,2600.270428,396799.5969,1600.102407,56326.62225,375352.2099,0,0,2200.193617,0
80.18151,17.36249,0,6201.537981,211372.1441,1800.129609,59943.38458,423246.2028,0,0,1400.078404,0
80.3518,17.53278,800.0256008,3000.360043,227450.6955,2000.160013,46687.02461,322917.8484,0,0,1400.078404,0
80.52195,17.70293,400.0064001,4200.705719,289719.0211,1800.129609,68587.65583,462189.6668,0,0,400.0064001,0
80.69217,17.87315,200.0016,5801.345912,252321.1934,2000.160013,27830.94801,358055.7471,0,400.0064001,400.0064001,200.0016
80.86238,18.04336,400.0064001,3800.577688,307947.1003,1200.057603,49698.60203,445810.6017,0,0,1200.057603,0
81.0326,18.21358,0,3400.462463,189830.5631,2400.230422,46887.77391,413322.2735,0,200.0016,1800.129609,0
81.20281,18.38379,400.0064001,3400.462463,182522.9262,2400.230422,40064.10256,498755.6607,0,0,1600.102407,0
81.37312,18.5541,0,7202.074197,273561.0245,1800.129609,30437.01141,276627.4104,0,0,800.0256008,0
81.54335,18.72433,200.0016,4600.846556,331128.5119,1000.040002,33645.21917,337495.4393,0,600.0144003,800.0256008,0
81.71349,18.89447,0,4600.846556,273765.4271,1200.057603,48092.33729,408363.2136,0,200.0016,1400.078404,400.0064001
81.88371,19.06469,400.0064001,3000.360043,273765.4271,1800.129609,30236.52572,333182.0098,0,400.0064001,1600.102407,0
82.05395,19.23493,0,5201.081825,183334.6764,1000.040002,58737.68112,405677.8641,0,400.0064001,1800.129609,0
82.22415,19.40513,0,3600.518475,339549.9696,1600.102407,34848.50912,350444.5454,0,0,1200.057603,0
82.39445,19.57543,400.0064001,4400.774536,326201.475,800.0256008,32041.0125,372055.8266,0,0,800.0256008,0
82.56468,19.74566,200.0016,5401.166652,200799.9742,1200.057603,25826.65311,233358.0957,0,200.0016,200.0016,0
82.73483,19.91581,400.0064001,5001.0002,300365.9445,1800.129609,20416.65999,261302.9174,0,800.0256008,600.0144003,0
82.90504,20.08602,400.0064001,4800.921777,227043.3905,600.0144003,37054.84116,321686.7079,0,400.0064001,400.0064001,0
83.07527,20.25625,0,5201.081825,297089.0134,1600.102407,49698.60203,312662.001,0,0,1800.129609,0
83.24548,20.42646,0,4000.640102,238045.2427,1400.078404,32041.0125,251300.947,0,400.0064001,1200.057603,0
83.41576,20.59674,200.0016,3400.462463,156574.5198,1800.129609,48493.88416,273561.0245,0,400.0064001,800.0256008,0
83.58599,20.76697,0,2200.193617,198361.5017,800.0256008,34046.30297,254157.8445,0,200.0016,1200.057603,0
83.75614,20.93712,400.0064001,7202.074197,247220.7859,1600.102407,24624.23024,404851.717,0,200.0016,1200.057603,0
83.92633,21.10731,200.0016,5001.0002,249872.7406,1200.057603,52911.74962,213609.7014,0,200.0016,1200.057603,0
84.09656,21.27754,0,5801.345912,328048.8892,600.0144003,37054.84116,352912.5426,0,0,2000.160013,0
84.26677,21.44775,0,4200.705719,272130.2991,400.0064001,32241.52709,275809.6347,0,200.0016,2000.160013,0
84.43707,21.61805,800.0256008,4600.846556,266204.7331,1600.102407,33444.6821,266409.0167,0,0,1200.057603,0
84.6073,21.78828,200.0016,7402.191049,255586.5357,1000.040002,47690.80329,405677.8641,0,200.0016,1200.057603,200.0016
84.77743,21.95841,0,7001.960549,205678.3352,1400.078404,38659.69056,260894.5186,0,200.0016,1200.057603,0
84.94765,22.12863,200.0016,6401.63882,305487.8493,600.0144003,31439.488,320250.5287,0,0,600.0144003,200.0016
85.11787,22.29885,400.0064001,5201.081825,258036.0968,1800.129609,33845.75947,309586.8666,0,400.0064001,1400.078404,0
85.28808,22.46906,600.0144003,6601.74286,322097.0748,800.0256008,34647.95277,339755.441,0,600.0144003,1800.129609,0
85.45831,22.63929,0,5001.0002,239675.9629,800.0256008,31639.99295,310611.8284,0,0,1400.078404,200.0016
85.62861,22.80959,200.0016,3000.360043,232746.857,2200.193617,42472.03257,256403.0033,0,0,3200.409652,0
85.79875,22.97973,0,5601.254681,289105.0489,1800.129609,28432.29909,276422.9615,0,200.0016,1600.102407,0
85.96898,23.14996,600.0144003,4000.640102,336057.4662,800.0256008,30036.04325,269678.0037,0,200.0016,2200.193617,0
86.1392,23.32018,400.0064001,3200.409652,245793.041,1200.057603,39261.56213,265796.1758,0,200.0016,2400.230422,0
86.30941,23.49039,200.0016,3800.577688,197955.1355,1400.078404,26828.76043,298112.9632,0,0,1400.078404,0
86.47963,23.66061,200.0016,4200.705719,350650.1935,1400.078404,39863.46263,255586.5357,0,200.0016,800.0256008,0
86.64993,23.83091,200.0016,4800.921777,249872.7406,1800.129609,47891.56868,395974.027,0,200.0016,2000.160013,0
86.82008,24.00106,0,9203.386846,300161.1114,2200.193617,39462.19242,263549.3468,0,0,2000.160013,0
86.9903,24.17128,600.0144003,1800.129609,173799.9146,1400.078404,30236.52572,263140.8754,0,200.0016,2000.160013,200.0016
87.16052,24.3415,0,4000.640102,248852.6921,1800.129609,25225.42723,265796.1758,0,200.0016,1400.078404,0
87.33072,24.5117,0,5601.254681,328254.1741,3200.409652,26427.90787,341810.3378,0,0,1800.129609,0
87.50095,24.68193,0,5601.254681,177450.6723,1400.078404,34647.95277,335030.4426,0,200.0016,1400.078404,0
87.67125,24.85223,1200.057603,7202.074197,322097.0748,2000.160013,41067.35045,284194.3444,0,200.0016,1200.057603,0
87.84138,25.02236,400.0064001,6001.440346,367524.6978,1400.078404,25425.83265,231524.4685,0,200.0016,2000.160013,0
88.01176,25.19274,0,5001.0002,303233.9557,1400.078404,40666.04165,282966.9663,0,600.0144003,2000.160013,0
88.18196,25.36294,400.0064001,4600.846556,239472.1114,2400.230422,47690.80329,348799.4809,0,0,1600.102407,0
88.35226,25.53324,0,5201.081825,324970.0152,1800.129609,43876.87228,410635.8758,0,0,1000.040002,0
88.52248,25.70346,200.0016,3400.462463,373497.8889,800.0256008,31038.48772,275400.7668,0,200.0016,800.0256008,0
88.69263,25.87361,200.0016,4800.921777,316763.3429,1000.040002,41669.33778,385452.714,0,400.0064001,1400.078404,0
88.86283,26.04381,0,3600.518475,314302.3783,2000.160013,41669.33778,309381.8842,0,200.0016,200.0016,0
89.03306,26.21404,0,6201.537981,253953.759,3600.518475,32241.52709,340166.3937,0,0,2000.160013,0
89.20326,26.38424,0,2800.313635,250076.7602,2800.313635,45081.14606,352089.8235,0,0,1000.040002,0
89.37363,26.55461,200.0016,5201.081825,305078.0206,2600.270428,65772.58727,454515.8347,0,0,1200.057603,0
89.54385,26.72483,0,7602.311103,428624.9013,3000.360043,35650.76669,321071.1826,0,0,1400.078404,200.0016
89.71408,26.89506,600.0144003,7001.960549,286649.4583,2400.230422,43274.77882,416422.669,0,200.0016,1000.040002,0
89.88427,27.06525,200.0016,6001.440346,255178.3218,3200.409652,60345.31151,373291.87,0,400.0064001,1000.040002,0
90.0545,27.23548,200.0016,7001.960549,163664.4737,1400.078404,32041.0125,271517.1806,0,800.0256008,1400.078404,0
90.22481,27.40579,200.0016,7202.074197,254157.8445,1200.057603,49698.60203,282762.4148,0,0,600.0144003,0
90.39494,27.57592,0,7001.960549,311431.8576,1600.102407,26227.48641,357849.9789,0,200.0016,1000.040002,0
90.56516,27.74614,200.0016,4600.846556,359496.2184,2200.193617,36653.66096,332155.2192,0,1000.040002,2000.160013,0
90.73538,27.91636,200.0016,5001.0002,269269.334,2000.160013,50903.43578,371231.8646,0,400.0064001,600.0144003,0
90.90558,28.08656,200.0016,7001.960549,195110.9391,2400.230422,41268.00968,494179.169,0,0,800.0256008,0
91.07581,28.25679,200.0016,5601.254681,209745.0791,2200.193617,41669.33778,338522.6628,0,400.0064001,400.0064001,0
91.2461,28.42708,400.0064001,9803.843106,315532.8008,2400.230422,47690.80329,610338.1628,0,0,1400.078404,0
91.41625,28.59723,400.0064001,8202.690482,288900.3981,1400.078404,56728.43317,313482.1631,0,200.0016,2800.313635,0
91.58648,28.76746,200.0016,5401.166652,265796.1758,2800.313635,45884.0596,402993.0823,0,800.0256008,1000.040002,0
91.75669,28.93767,200.0016,4600.846556,295450.8661,1800.129609,44478.99469,493829.5761,0,0,2400.230422,0
91.9269,29.10788,0,6401.63882,266204.7331,2000.160013,53916.02729,392259.6267,0,400.0064001,1600.102407,0
92.09712,29.2781,600.0144003,8202.690482,250280.7831,2000.160013,64968.39809,370201.9874,0,200.0016,2000.160013,0
92.26741,29.44839,800.0256008,4200.705719,391021.7347,1400.078404,40064.10256,361348.4933,0,200.0016,1600.102407,0
92.43758,29.61856,400.0064001,6601.74286,335646.6468,1400.078404,39662.82592,595242.9705,0,0,1600.102407,200.0016
92.60779,29.78877,200.0016,3400.462463,329691.2615,1800.129609,53112.59871,429452.5954,0,200.0016,1400.078404,0
92.77798,29.95896,0,7402.191049,182117.0707,1600.102407,57532.09369,423453.0337,0,400.0064001,1000.040002,200.0016
92.9482,30.12918,200.0016,4600.846556,262119.7546,1400.078404,63561.19118,319019.6476,0,200.0016,1000.040002,0
93.11841,30.29939,0,5801.345912,319840.2217,1800.129609,39662.82592,675976.8032,0,600.0144003,600.0144003,0
93.2887,30.46968,0,5401.166652,266409.0167,2600.270428,50903.43578,508746.439,0,200.0016,400.0064001,0
93.45883,30.63981,200.0016,4000.640102,315122.6467,1400.078404,77439.13204,411669.0384,0,0,800.0256008,200.0016
93.62905,30.81003,200.0016,5801.345912,193892.1943,2600.270428,91332.45012,513536.4619,0,0,1200.057603,0
93.79926,30.98024,200.0016,8002.560819,337906.3187,2200.193617,77640.3746,634505.2746,0,0,600.0144003,200.0016
93.96946,31.15044,200.0016,5601.254681,244161.5303,1200.057603,60345.31151,416629.3889,0,0,400.0064001,0
94.13967,31.32065,200.0016,7202.074197,272130.2991,1600.102407,55723.93002,657926.1771,0,0,800.0256008,0
94.30997,31.49095,0,5001.0002,196126.6498,2400.230422,63360.17452,541270.6067,0,200.0016,600.0144003,0
94.48011,31.66109,0,4800.921777,400515.3257,2400.230422,54317.76091,385658.9305,0,0,800.0256008,0
94.65032,31.8313,200.0016,5801.345912,219307.0945,2000.160013,49497.80767,357232.6942,0,0,400.0064001,0
94.82054,32.00152,200.0016,6201.537981,224396.2289,4800.921777,52911.74962,437111.3209,0,0,0,0
94.99077,32.17175,200.0016,6801.850103,237841.4175,3200.409652,65169.44055,1058321.883,0,0,600.0144003,0
95.16097,32.34195,200.0016,4400.774536,225821.5546,2200.193617,43274.77882,398450.8977,0,200.0016,400.0064001,0
95.33126,32.51224,400.0064001,4800.921777,273703.619,5201.081825,53715.16531,480701.848,0,200.0016,1200.057603,0
95.50141,32.68239,200.0016,5001.0002,282353.3219,3200.409652,61551.16967,362995.1871,0,200.0016,800.0256008,0
95.67163,32.85261,200.0016,4000.640102,533886.31,1600.102407,58536.74183,466754.6798,0,1000.040002,600.0144003,0
95.84185,33.02283,400.0064001,5801.345912,252117.1375,1600.102407,57933.94328,380916.7993,0,0,400.0064001,0
96.01205,33.19303,0,7202.074197,227450.6955,3400.462463,62958.15087,708950.0053,0,0,200.0016,0
96.18226,33.36324,0,4400.774536,210761.9701,2800.313635,74622.0753,499796.0016,0,0,400.0064001,0
96.35255,33.53353,200.0016,3200.409652,455226.4267,2200.193617,38057.84793,420764.4939,0,0,600.0144003,0
96.52278,33.70376,200.0016,2400.230422,242734.1314,1400.078404,56125.72162,495635.1473,0,0,1000.040002,0
96.69293,33.87391,200.0016,4400.774536,229894.8014,3000.360043,67180.04251,516244.662,0,200.0016,1200.057603,0
96.86313,34.04411,800.0256008,5401.166652,290128.3525,1800.129609,48092.33729,584555.934,0,0,1200.057603,0
97.03336,34.21434,400.0064001,3600.518475,307947.1003,2800.313635,57331.17373,349210.727,0,0,1800.129609,0
97.20356,34.38454,200.0016,5601.254681,209134.9838,2000.160013,41669.33778,297703.3733,0,0,1200.057603,0
97.37386,34.55484,0,6801.850103,300161.1114,3200.409652,49899.3996,606568.3921,0,200.0016,1000.040002,0
97.54409,34.72507,0,4600.846556,188206.2773,1400.078404,80055.53727,478589.8314,0,200.0016,1600.102407,0
97.71423,34.89521,0,3400.462463,287877.194,2200.193617,49297.01653,434626.9045,0,0,800.0256008,0
97.88445,35.06543,200.0016,4400.774536,175827.9826,1600.102407,67582.20162,626306.9417,0,0,1400.078404,0
98.05466,35.23564,200.0016,5801.345912,232339.381,2400.230422,69995.42723,517494.7944,0,400.0064001,2200.193617,0
98.22487,35.40585,0,5601.254681,242734.1314,2000.160013,47690.80329,424487.2389,0,200.0016,1600.102407,0
98.39516,35.57614,400.0064001,4600.846556,184755.3654,1600.102407,39261.56213,377206.8019,0,0,1200.057603,0
98.56539,35.74637,400.0064001,5001.0002,204255.2848,600.0144003,50903.43578,363612.7524,0,0,1200.057603,0
98.73552,35.9165,0,4600.846556,295041.3625,800.0256008,42070.67874,348388.2481,0,400.0064001,1200.057603,0
98.90572,36.0867,0,2800.313635,216254.5994,1800.129609,37656.63558,503125.6631,0,0,800.0256008,0
99.07594,36.25692,400.0064001,5801.345912,235803.3465,1200.057603,52309.22165,444360.3084,0,0,1800.129609,0
99.24615,36.42713,0,3600.518475,320045.3735,800.0256008,37656.63558,425521.5283,0,400.0064001,1200.057603,0
99.41643,36.59741,200.0016,4000.640102,302209.5914,600.0144003,50501.81165,357232.6942,0,400.0064001,1000.040002,0
99.58666,36.76764,0,5001.0002,278467.5991,1000.040002,41669.33778,430901.1898,0,400.0064001,2400.230422,0
99.75681,36.93779,0,3800.577688,242734.1314,1200.057603,37255.43609,675976.8032,0,0,2000.160013,400.0064001
99.92702,37.108,200.0016,4800.921777,329280.6484,1000.040002,67582.20162,338522.6628,0,200.0016,800.0256008,0
100.0974,37.27838,200.0016,4400.774536,254157.8445,1200.057603,54317.76091,444360.3084,0,800.0256008,1600.102407,0
100.26769,37.44867,400.0064001,5801.345912,257831.9485,1200.057603,40666.04165,310201.8337,0,800.0256008,3200.409652,0
100.43784,37.61882,200.0016,5601.254681,260077.7606,800.0256008,44679.7086,382566.0353,0,200.0016,2400.230422,0
100.60808,37.78906,200.0016,3000.360043,193079.7633,2400.230422,48694.66242,366083.3144,0,200.0016,2400.230422,0
100.77828,37.95926,200.0016,3800.577688,224599.8369,800.0256008,57532.09369,380710.6599,0,0,2400.230422,0
100.9485,38.12948,600.0144003,4200.705719,253137.4498,1000.040002,49297.01653,408982.9902,0,600.0144003,1000.040002,0
101.1187,38.29968,400.0064001,2800.313635,214423.4571,600.0144003,41468.67212,349416.355,0,200.0016,1000.040002,0
101.289,38.46998,400.0064001,6401.63882,208728.2701,2000.160013,43274.77882,436490.1713,0,800.0256008,1600.102407,0
101.45915,38.64013,200.0016,4800.921777,368966.2451,1000.040002,51104.25268,524164.2368,0,0,800.0256008,0
101.62936,38.81034,600.0144003,3200.409652,250892.8716,1400.078404,65571.53514,410635.8758,0,400.0064001,1200.057603,0
101.79957,38.98055,200.0016,2600.270428,253545.5978,2600.270428,49096.22861,369172.1938,0,0,600.0144003,0
101.96979,39.15077,400.0064001,3400.462463,269269.334,1600.102407,39863.46263,293198.76,0,400.0064001,1200.057603,0
102.14005,39.32103,600.0144003,3400.462463,422625.7301,1600.102407,38659.69056,364847.9732,0,200.0016,1400.078404,0
102.31036,39.49134,0,5401.166652,266613.3036,1800.129609,70598.80624,388958.8496,0,0,1400.078404,0
102.48058,39.66156,200.0016,4200.705719,230302.1985,2200.193617,65370.48623,467169.7621,0,200.0016,800.0256008,0
102.6508,39.83178,0,3800.577688,217475.5088,1000.040002,36854.24946,385246.5009,0,200.0016,800.0256008,0
102.82101,40.00199,600.0144003,3800.577688,264366.3293,600.0144003,47088.52643,350033.2592,0,0,2200.193617,0
102.99121,40.17219,0,6001.440346,236007.1388,800.0256008,27430.06335,366289.2163,0,0,1400.078404,0
103.16151,40.34249,200.0016,5201.081825,273152.2293,1000.040002,40264.74571,502709.4078,0,200.0016,1200.057603,0
