raw.time,adj.time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
99.92833,20.59649,400.0064001,7402.191049,381122.9421,1000.040002,85289.98595,987093.7698,0,0,2600.270428,0
100.09854,20.7667,600.0144003,10604.49631,350444.5454,1800.129609,103829.4386,743047.3178,0,200.0016,1200.057603,0
100.26875,20.93691,0,6801.850103,308152.0595,1200.057603,85088.6206,827726.9947,0,0,1800.129609,0
100.43895,21.10711,600.0144003,6201.537981,278467.5991,1400.078404,97579.38866,697745.177,0,200.0016,200.0016,0
100.60924,21.2774,0,7402.191049,337084.5732,1600.102407,100199.9984,743047.3178,0,600.0144003,600.0144003,0
100.77948,21.44764,0,8202.690482,388340.0494,2400.230422,77439.13204,774896.488,0,0,1000.040002,200.0016
100.94961,21.61777,200.0016,7001.960549,659439.5853,600.0144003,94354.77395,730965.2611,0,200.0016,1400.078404,0
101.11981,21.78797,200.0016,7802.43436,372055.8266,1200.057603,85692.72635,942652.2107,0,0,1200.057603,0
101.29005,21.95821,200.0016,8202.690482,372261.8255,600.0144003,129062.8669,922208.4892,0,200.0016,800.0256008,0
101.46024,22.1284,200.0016,6401.63882,435662.0191,1000.040002,83477.81417,768945.3286,0,0,600.0144003,0
101.63055,22.29871,0,5401.166652,346537.8657,600.0144003,93347.25178,767457.9681,0,0,600.0144003,0
101.80076,22.46892,400.0064001,9203.386846,344687.7534,1400.078404,104434.4473,719317.8825,0,200.0016,800.0256008,0
101.9709,22.63906,200.0016,8402.823349,392053.303,1000.040002,97579.38866,712546.0769,0,200.0016,1600.102407,200.0016
102.14111,22.80927,200.0016,7602.311103,256607.1284,1000.040002,96168.51776,834559.6138,0,200.0016,2000.160013,0
102.31132,22.97948,600.0144003,6601.74286,299956.2817,1600.102407,129264.9388,871346.9658,0,600.0144003,200.0016,0
102.48154,23.1497,1200.057603,8402.823349,384834.0847,400.0064001,86699.63393,787232.638,0,200.0016,600.0144003,0
102.65184,23.32,200.0016,8202.690482,357232.6942,1400.078404,79049.16296,708738.5031,0,200.0016,2600.270428,0
102.82207,23.49023,400.0064001,8202.690482,364436.2196,1400.078404,101812.9533,695632.1537,0,0,1000.040002,0
102.99221,23.66037,600.0144003,7602.311103,414975.7236,1400.078404,86498.24595,842464.3374,0,200.0016,1200.057603,0
103.16243,23.83059,200.0016,4600.846556,387308.7828,2000.160013,112302.2155,1022220.631,0,200.0016,1800.129609,0
103.33264,24.0008,0,5601.254681,429659.5274,1000.040002,99796.79205,700069.9042,0,400.0064001,400.0064001,0
103.50285,24.17101,800.0256008,6601.74286,331949.8711,2200.193617,82672.48852,920058.3927,0,200.0016,1400.078404,0
103.67307,24.34123,600.0144003,7402.191049,399689.5142,400.0064001,96773.15729,861070.1932,0,0,1000.040002,0
103.84336,24.51152,200.0016,5001.0002,371437.8501,800.0256008,112302.2155,728211.2924,0,0,1200.057603,0
104.01351,24.68167,400.0064001,7602.311103,321891.8897,600.0144003,85692.72635,760448.4379,0,0,1200.057603,0
104.18373,24.85189,0,6001.440346,335235.8406,200.0016,100401.6064,842250.6326,0,400.0064001,200.0016,0
104.35394,25.0221,200.0016,9403.535729,404025.6235,600.0144003,96571.60755,747925.7471,0,600.0144003,800.0256008,0
104.52414,25.1923,200.0016,3200.409652,327227.783,800.0256008,77036.65661,757900.4632,0,200.0016,800.0256008,0
104.69452,25.36268,600.0144003,9603.687816,455552.5688,2200.193617,91332.45012,1048395.836,0,200.0016,1800.129609,200.0016
104.86473,25.53289,400.0064001,8002.560819,357644.214,800.0256008,103627.7755,856362.7337,0,200.0016,1200.057603,0
105.03495,25.70311,400.0064001,6801.850103,406820.3447,800.0256008,82471.16519,771282.9563,0,1000.040002,800.0256008,0
105.20517,25.87333,0,7402.191049,330307.206,800.0256008,74219.69028,744956.0482,0,200.0016,1000.040002,0
105.37554,26.0437,200.0016,7202.074197,306922.3543,1600.102407,72811.44443,526874.6937,0,400.0064001,1000.040002,0
105.54575,26.21391,200.0016,7802.43436,378443.3472,800.0256008,71403.35676,667140.311,0,800.0256008,1200.057603,0
105.71612,26.38428,200.0016,6401.63882,321891.8897,200.0016,113109.4449,913825.1294,0,200.0016,2400.230422,0
105.88633,26.55449,0,3200.409652,325790.9751,1000.040002,113311.2604,653655.1328,0,0,1600.102407,200.0016
106.05663,26.72479,200.0016,6001.440346,372879.8422,1000.040002,87303.81728,636608.2562,0,0,2400.230422,0
106.22693,26.89509,400.0064001,6801.850103,375970.3771,800.0256008,78847.89779,739230.7059,0,400.0064001,400.0064001,0
106.39715,27.06531,400.0064001,8402.823349,321891.8897,800.0256008,87102.4196,770432.8608,0,0,1600.102407,0
106.56737,27.23553,200.0016,5401.166652,312867.0366,1000.040002,92339.8105,1005042.898,0,600.0144003,1000.040002,0
106.7376,27.40576,600.0144003,7202.074197,389990.2502,200.0016,85692.72635,725034.3686,0,0,1600.102407,0
106.90788,27.57604,200.0016,6201.537981,374321.9981,1200.057603,134115.6411,613494.4183,0,400.0064001,1200.057603,0
107.07802,27.74618,200.0016,10804.66762,400928.2515,1000.040002,72207.95892,598387.9159,0,200.0016,2800.313635,0
107.24824,27.9164,200.0016,7602.311103,383184.554,1400.078404,82471.16519,676419.5979,0,200.0016,2400.230422,0
107.41861,28.08677,200.0016,6801.850103,382359.8691,1400.078404,89519.40524,768307.8674,0,0,600.0144003,0
107.58889,28.25705,0,7001.960549,334619.6564,800.0256008,82873.81509,844601.5796,0,400.0064001,2000.160013,0
107.75912,28.42728,600.0144003,5401.166652,414975.7236,800.0256008,90123.72442,773195.8763,0,200.0016,1800.129609,0
107.92925,28.59741,200.0016,6401.63882,316763.3429,1600.102407,70598.80624,519995.4268,0,200.0016,2000.160013,0
108.09946,28.76762,200.0016,5601.254681,422418.9127,400.0064001,89922.28146,682328.0928,0,200.0016,1600.102407,0
108.26969,28.93785,0,5601.254681,381947.5467,1200.057603,68185.46446,657867.7286,0,400.0064001,1600.102407,0
108.43989,29.10805,200.0016,4800.921777,261507.1217,200.0016,76231.7445,547743.6233,0,200.0016,600.0144003,0
108.61019,29.27835,0,4600.846556,338728.1175,1000.040002,50702.62211,502709.4078,0,0,1200.057603,0
108.78042,29.44858,600.0144003,7202.074197,367524.6978,1000.040002,67381.12045,522288.1038,0,200.0016,1000.040002,0
108.95056,29.61872,400.0064001,6001.440346,399483.0697,1200.057603,61149.20406,643760.9755,0,600.0144003,2800.313635,0
109.12078,29.78894,0,7802.43436,350238.9007,1200.057603,87102.4196,666718.6845,0,0,1800.129609,0
109.29098,29.95914,200.0016,9803.843106,405058.2487,600.0144003,92742.7773,728634.9415,0,0,2800.313635,0
109.46119,30.12935,400.0064001,5401.166652,406710.6237,800.0256008,67783.28601,752593.8012,0,0,2000.160013,0
109.63147,30.29963,600.0144003,5601.254681,403819.1085,1400.078404,71604.50246,635767.0221,0,0,1200.057603,0
109.80171,30.46987,0,5401.166652,458870.6852,800.0256008,81061.99236,642708.8547,0,400.0064001,1600.102407,0
109.97185,30.64001,200.0016,4600.846556,483991.9756,800.0256008,77439.13204,659763.8481,0,0,1800.129609,0
110.14205,30.81021,400.0064001,5401.166652,426485.3155,800.0256008,92742.7773,652602.2,0,0,2000.160013,0
110.31228,30.98044,600.0144003,4200.705719,352089.8235,600.0144003,101812.9533,606358.571,0,800.0256008,1800.129609,0
110.48249,31.15065,200.0016,6001.440346,425314.6637,800.0256008,95160.84994,676208.6305,0,200.0016,3800.577688,0
110.65276,31.32092,400.0064001,7402.191049,336879.1451,400.0064001,57130.25699,481498.3936,0,200.0016,3200.409652,0
110.82299,31.49115,200.0016,7602.311103,394942.1402,800.0256008,47690.80329,525415.1454,0,600.0144003,1600.102407,0
110.99313,31.66129,600.0144003,6001.440346,370613.9283,1000.040002,91533.91572,771708.0251,0,0,3800.577688,0
111.16334,31.8315,0,6201.537981,368760.2997,800.0256008,81665.90418,685072.247,0,600.0144003,2600.270428,0
111.33356,32.00172,200.0016,5601.254681,407743.4672,600.0144003,64968.39809,591889.2137,0,400.0064001,2400.230422,0
111.50377,32.17193,0,6401.63882,402167.1097,1000.040002,64164.26051,493347.2561,0,200.0016,1400.078404,0
111.674,32.34216,200.0016,5601.254681,415595.8229,1200.057603,66576.82806,620844.2991,0,600.0144003,1800.129609,0
111.84429,32.51245,200.0016,6001.440346,342426.8719,0,89519.40524,669037.8013,0,0,2600.270428,0
112.01444,32.6826,200.0016,8402.823349,355586.7486,0,93548.74974,655129.3839,0,200.0016,800.0256008,0
112.18466,32.85282,0,5201.081825,358878.8535,800.0256008,74219.69028,670513.821,0,200.0016,3000.360043,0
112.35487,33.02303,0,7001.960549,430487.2888,200.0016,55322.15131,733410.6135,0,800.0256008,1200.057603,200.0016
112.52508,33.19324,200.0016,6801.850103,352295.4982,400.0064001,66174.70121,503750.0714,0,0,1400.078404,0
112.69531,33.36347,0,6601.74286,279081.0548,1400.078404,54920.38548,544819.9192,0,200.0016,2600.270428,0
112.86567,33.53383,400.0064001,10604.49631,368348.419,400.0064001,93347.25178,594614.0742,0,0,2000.160013,0
113.03587,33.70403,200.0016,6601.74286,412908.9445,600.0144003,68386.55853,516869.7129,0,400.0064001,2000.160013,0
113.2061,33.87426,200.0016,4400.774536,490435.9884,400.0064001,60144.34643,500628.3355,0,800.0256008,1800.129609,0
113.37631,34.04447,0,5601.254681,415389.1198,200.0016,68989.86009,495635.1473,0,0,1800.129609,0
113.54659,34.21475,0,7001.960549,341193.8338,1600.102407,63762.21106,606988.0446,0,0,2600.270428,0
113.71673,34.38489,800.0256008,4000.640102,324764.7836,800.0256008,61551.16967,501044.5228,0,0,1600.102407,0
113.88696,34.55512,200.0016,3400.462463,338728.1175,400.0064001,64566.32285,547534.7651,0,400.0064001,2000.160013,0
114.05718,34.72534,0,6201.537981,378237.2479,1600.102407,70598.80624,492515.3975,0,200.0016,1200.057603,0
114.2274,34.89556,0,6801.850103,444774.6611,400.0064001,50702.62211,411875.681,0,200.0016,2400.230422,0
114.3976,35.06576,800.0256008,5601.254681,368554.3577,1000.040002,57733.01687,423246.2028,0,400.0064001,1400.078404,0
114.56788,35.23604,200.0016,8002.560819,378649.4498,400.0064001,57331.17373,464056.9743,0,400.0064001,2400.230422,0
114.73811,35.40627,600.0144003,7602.311103,682129.9363,800.0256008,58938.62364,585812.7692,0,600.0144003,1600.102407,0
114.90826,35.57642,400.0064001,3400.462463,414148.9716,200.0016,55924.82421,459492.9284,0,800.0256008,3000.360043,0
115.07846,35.74662,0,7402.191049,327638.3294,600.0144003,55121.26679,520412.2465,0,200.0016,2200.193617,0
115.2487,35.91686,400.0064001,7402.191049,372467.8277,800.0256008,59541.47053,416215.9524,0,1400.078404,600.0144003,200.0016
115.41889,36.08705,200.0016,9403.535729,361965.9784,0,63963.23417,508746.439,0,200.0016,1600.102407,0
115.58919,36.25735,200.0016,7402.191049,310816.8307,1000.040002,63159.16109,576808.178,0,400.0064001,2000.160013,0
115.7594,36.42756,200.0016,8002.560819,539937.0703,0,57933.94328,425107.8025,0,0,1000.040002,0
115.92954,36.5977,200.0016,7402.191049,379061.665,400.0064001,51305.07279,408569.8024,0,400.0064001,1200.057603,0
116.09975,36.76791,400.0064001,6001.440346,399276.6286,400.0064001,57532.09369,545864.0224,0,400.0064001,3400.462463,0
116.26996,36.93812,200.0016,7602.311103,322712.65,1200.057603,85692.72635,641025.641,0,0,800.0256008,0
116.44018,37.10834,400.0064001,5001.0002,327433.0545,1000.040002,54719.5074,639342.6483,0,800.0256008,1600.102407,0
116.61047,37.27863,200.0016,7001.960549,421798.4804,600.0144003,72409.11753,491683.5931,0,200.0016,2600.270428,0
116.78069,37.44885,600.0144003,9403.535729,336673.7204,200.0016,75024.47322,476304.9982,0,0,2800.313635,0
116.95082,37.61898,600.0144003,5401.166652,409809.4061,400.0064001,55723.93002,436697.2178,0,1400.078404,1800.129609,0
117.12104,37.7892,400.0064001,9803.843106,391846.9826,600.0144003,55523.03905,579739.2094,0,400.0064001,2400.230422,0
117.29126,37.95942,400.0064001,10204.1633,356615.4395,1600.102407,90728.07271,706623.6715,0,200.0016,1400.078404,0
117.46147,38.12963,400.0064001,6001.440346,388958.8496,1000.040002,60144.34643,636187.6323,0,0,1400.078404,0
117.63175,38.29991,400.0064001,7001.960549,457004.1383,200.0016,60948.22609,562372.1881,0,0,2600.270428,0
117.80198,38.47014,200.0016,6001.440346,444774.6611,1000.040002,37656.63558,476512.6934,0,200.0016,2000.160013,0
117.97214,38.6403,400.0064001,8002.560819,394116.691,800.0256008,51706.72268,479213.0388,0,0,1800.129609,0
118.14249,38.81065,400.0064001,6601.74286,386277.6,400.0064001,72811.44443,678951.4771,0,800.0256008,1600.102407,0
118.31271,38.98087,800.0256008,5801.345912,383596.9166,800.0256008,61752.15732,660817.3689,0,200.0016,1000.040002,0
118.483,39.15116,0,8202.690482,429245.6669,800.0256008,72409.11753,442910.1804,0,200.0016,2000.160013,0
118.65314,39.3213,0,7001.960549,414562.3409,600.0144003,54317.76091,446639.415,0,200.0016,1800.129609,0
118.82336,39.49152,0,6601.74286,353735.3151,1200.057603,54719.5074,554219.9217,0,600.0144003,3200.409652,0
