Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
9.88177,600.0144003,5001.0002,16811.29719,1400.078404,2000.160013,8202.690482,0,400.0064001,3000.360043,3600.518475
10.05201,4200.705719,13006.76352,34647.95277,2200.193617,3600.518475,18012.96934,200.0016,600.0144003,5001.0002,6201.537981
10.22229,8602.959418,22620.44889,45683.32639,2800.313635,4400.774536,28833.21586,600.0144003,400.0064001,7202.074197,6001.440346
10.39242,6401.63882,26227.48641,88512.27129,2800.313635,5201.081825,30236.52572,1000.040002,1600.102407,7602.311103,3800.577688
10.56265,9803.843106,26027.06815,83477.81417,3800.577688,8402.823349,23221.5496,400.0064001,1400.078404,8002.560819,5201.081825
10.73285,9403.535729,19415.06609,63963.23417,1600.102407,5401.166652,25225.42723,1800.129609,1200.057603,9403.535729,3400.462463
10.90307,11205.01985,19214.75693,79250.43136,2000.160013,6001.440346,25826.65311,1200.057603,600.0144003,7202.074197,2400.230422
11.07329,9203.386846,21217.99286,75628.09433,2400.230422,5401.166652,42672.71431,1800.129609,1600.102407,11205.01985,4400.774536
11.24357,7402.191049,20817.32001,75024.47322,800.0256008,5201.081825,33244.14823,1000.040002,1600.102407,10604.49631,3800.577688
11.41372,8202.690482,18012.96934,61752.15732,6201.537981,4800.921777,29635.08794,1200.057603,1600.102407,8002.560819,7602.311103
11.58394,9203.386846,25626.24127,93548.74974,3400.462463,4200.705719,29033.67907,1000.040002,3200.409652,13407.18625,3600.518475
11.75415,10404.3282,16210.50441,78646.63585,1400.078404,4000.640102,42873.39926,1200.057603,1400.078404,11004.84213,5601.254681
11.92437,10404.3282,21017.65483,63762.21106,3600.518475,5401.166652,31639.99295,1000.040002,600.0144003,6801.850103,14007.84439
12.0946,9203.386846,23221.5496,82672.48852,2200.193617,7202.074197,34046.30297,1400.078404,1400.078404,9003.241167,3600.518475
12.2649,9403.535729,21618.67854,78042.86941,2800.313635,3800.577688,26227.48641,800.0256008,800.0256008,8202.690482,5401.166652
12.43504,10804.66762,21618.67854,59943.38458,1200.057603,3600.518475,29835.56399,1200.057603,1200.057603,11205.01985,3600.518475
12.60526,8202.690482,23221.5496,77841.62039,1400.078404,6001.440346,35851.33912,1000.040002,1400.078404,8002.560819,4400.774536
12.77547,15209.24722,21217.99286,63963.23417,4800.921777,7802.43436,31238.98625,1000.040002,1400.078404,12806.55696,3400.462463
12.94567,8602.959418,13407.18625,64767.35886,1800.129609,5401.166652,33645.21917,1000.040002,800.0256008,7802.43436,3400.462463
13.1159,9403.535729,19415.06609,93548.74974,1000.040002,3800.577688,33043.61758,400.0064001,1000.040002,8202.690482,4200.705719
13.28619,10204.1633,25626.24127,84081.84234,2800.313635,4200.705719,20817.32001,1200.057603,2200.193617,11405.20077,6801.850103
13.45633,9603.687816,19815.69403,79854.25595,2800.313635,5201.081825,35249.63148,800.0256008,1200.057603,8402.823349,5401.166652
13.62655,12606.3536,22019.37705,60546.27981,3000.360043,7202.074197,30236.52572,1000.040002,1000.040002,7402.191049,2800.313635
13.79677,7602.311103,17612.39913,60948.22609,3800.577688,7202.074197,26828.76043,600.0144003,1800.129609,8803.098691,3000.360043
13.96698,6001.440346,19014.45098,127648.4541,2200.193617,4000.640102,34848.50912,200.0016,1200.057603,10004.0016,3000.360043
14.13722,15609.74048,25225.42723,98587.25072,2800.313635,6001.440346,31639.99295,200.0016,1000.040002,11004.84213,5601.254681
14.30749,9203.386846,23221.5496,73414.959,2000.160013,5601.254681,34647.95277,600.0144003,1800.129609,10204.1633,5001.0002
14.47764,10004.0016,24824.62603,69794.30735,1400.078404,5601.254681,41669.33778,2600.270428,1000.040002,7602.311103,3400.462463
14.64778,13607.40243,19014.45098,75628.09433,3400.462463,4000.640102,26628.33255,1400.078404,2600.270428,9603.687816,6001.440346
14.81793,11805.57223,14808.76679,93548.74974,3200.409652,3600.518475,31238.98625,600.0144003,1000.040002,10204.1633,1000.040002
14.98814,8202.690482,31238.98625,85894.1014,4200.705719,4800.921777,26227.48641,1200.057603,800.0256008,11805.57223,6601.74286
15.15836,14007.84439,23622.29945,51305.07279,2200.193617,3600.518475,19415.06609,1800.129609,1000.040002,10604.49631,4600.846556
15.32857,13006.76352,27430.06335,58938.62364,3200.409652,6401.63882,62757.14389,1600.102407,1400.078404,9003.241167,4200.705719
15.49879,7202.074197,17812.68263,66174.70121,5001.0002,5601.254681,25826.65311,1200.057603,2200.193617,8402.823349,2200.193617
15.66908,6401.63882,17011.56787,79250.43136,3400.462463,5201.081825,29033.67907,400.0064001,1000.040002,9603.687816,4600.846556
15.83922,8002.560819,30437.01141,97377.82596,1400.078404,5001.0002,34447.39962,1000.040002,1200.057603,4200.705719,6001.440346
16.00944,13407.18625,28031.39516,92944.26556,1600.102407,3400.462463,22420.0884,0,2400.230422,14208.07018,7602.311103
16.17965,13206.97328,24023.06214,77237.89271,2000.160013,5001.0002,54518.63254,2600.270428,800.0256008,8602.959418,3200.409652
16.34986,10204.1633,14408.29918,52710.90374,3400.462463,5201.081825,27630.50408,600.0144003,800.0256008,8803.098691,3400.462463
16.52014,6601.74286,19214.75693,74823.27265,3200.409652,5001.0002,40866.69445,600.0144003,1000.040002,8803.098691,3600.518475
16.69039,9203.386846,20016.01281,133509.2009,1600.102407,4800.921777,22420.0884,800.0256008,1400.078404,8402.823349,7001.960549
16.86052,19615.37846,33244.14823,63159.16109,2200.193617,3800.577688,23421.92292,400.0064001,800.0256008,10204.1633,5801.345912
17.03075,13807.62181,22620.44889,72207.95892,1200.057603,5201.081825,30036.04325,800.0256008,2400.230422,7001.960549,4800.921777
17.20095,13607.40243,22620.44889,55121.26679,2000.160013,5201.081825,37456.03423,2000.160013,2400.230422,14608.53138,4400.774536
17.37116,8803.098691,14208.07018,58737.68112,1600.102407,4400.774536,46687.02461,600.0144003,1400.078404,7202.074197,4000.640102
17.54138,7402.191049,16611.02972,96571.60755,3600.518475,6601.74286,29234.14548,600.0144003,1600.102407,6801.850103,3400.462463
17.71167,14208.07018,32642.56591,73414.959,2600.270428,5001.0002,21819.02619,1200.057603,1000.040002,15409.49225,9803.843106
17.88181,12806.55696,28833.21586,66978.9678,1200.057603,4600.846556,40264.74571,800.0256008,1800.129609,9803.843106,3600.518475
18.05203,12005.76277,22820.81258,61551.16967,1400.078404,9003.241167,39863.46263,800.0256008,800.0256008,7001.960549,4200.705719
18.22225,7802.43436,18413.55237,42873.39926,3000.360043,6401.63882,27630.50408,600.0144003,2000.160013,8602.959418,2600.270428
18.39246,5001.0002,16811.29719,128860.7982,2000.160013,3000.360043,21217.99286,1200.057603,800.0256008,3200.409652,3200.409652
18.56283,7202.074197,32642.56591,114522.2213,2200.193617,4000.640102,18814.14824,600.0144003,1400.078404,10204.1633,8202.690482
