Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
9.88105,3800.577688,23021.17949,35851.33912,3400.462463,4400.774536,18814.14824,400.0064001,1600.102407,6601.74286,5201.081825
10.05118,9203.386846,21017.65483,73012.61273,2400.230422,3400.462463,23421.92292,0,1400.078404,5801.345912,3200.409652
10.2214,5201.081825,14208.07018,52108.38544,1600.102407,4000.640102,16811.29719,800.0256008,1200.057603,6401.63882,4800.921777
10.39162,7001.960549,17812.68263,61149.20406,3400.462463,4000.640102,24223.4483,1600.102407,1000.040002,5801.345912,3800.577688
10.56183,6001.440346,15609.74048,53112.59871,2600.270428,3400.462463,32041.0125,1600.102407,1600.102407,9403.535729,2600.270428
10.73213,7802.43436,20216.3348,78244.12166,3200.409652,6401.63882,25425.83265,1000.040002,2200.193617,6601.74286,3800.577688
10.90235,8202.690482,17412.11883,71604.50246,3600.518475,5201.081825,19615.37846,1200.057603,1200.057603,9003.241167,7202.074197
11.07249,10004.0016,18213.25925,77841.62039,4400.774536,3600.518475,21418.33409,600.0144003,800.0256008,10204.1633,3800.577688
11.24269,6401.63882,27229.62583,66777.89632,1800.129609,5601.254681,24223.4483,800.0256008,1000.040002,10404.3282,2800.313635
11.41292,6601.74286,18012.96934,48694.66242,2800.313635,5401.166652,18814.14824,200.0016,1800.129609,8002.560819,4400.774536
11.58327,12406.15345,15609.74048,65571.53514,3200.409652,5401.166652,27229.62583,1200.057603,1400.078404,8002.560819,3200.409652
11.75349,7001.960549,22620.44889,111696.8275,3000.360043,4600.846556,27229.62583,1400.078404,1000.040002,8002.560819,4000.640102
11.92372,10004.0016,15809.99191,73414.959,2400.230422,3800.577688,18213.25925,1600.102407,1000.040002,5601.254681,4400.774536
12.09408,6601.74286,16210.50441,76634.1941,3600.518475,3000.360043,33244.14823,800.0256008,1200.057603,4000.640102,3800.577688
12.26435,7802.43436,14208.07018,54719.5074,2600.270428,5001.0002,21217.99286,2000.160013,400.0064001,7202.074197,3600.518475
12.43458,9603.687816,17812.68263,61752.15732,2800.313635,3600.518475,27430.06335,1000.040002,1800.129609,5001.0002,4000.640102
12.60473,9403.535729,16210.50441,83679.15366,2000.160013,4800.921777,28632.75587,600.0144003,2000.160013,5801.345912,4000.640102
12.77493,10204.1633,16811.29719,75024.47322,4200.705719,4800.921777,28231.84552,2000.160013,1400.078404,10404.3282,4200.705719
12.94515,7001.960549,20616.9884,86699.63393,3200.409652,4000.640102,29835.56399,400.0064001,2000.160013,7001.960549,3200.409652
13.11536,5601.254681,21017.65483,67783.28601,2800.313635,4600.846556,21017.65483,1200.057603,1800.129609,11405.20077,2600.270428
13.28564,6801.850103,15409.49225,49899.3996,2800.313635,2400.230422,16010.24656,200.0016,1600.102407,6601.74286,1400.078404
13.45585,5201.081825,13607.40243,78847.89779,2200.193617,2400.230422,26027.06815,400.0064001,200.0016,7602.311103,5601.254681
13.626,8402.823349,34848.50912,68989.86009,2600.270428,6201.537981,20016.01281,0,1400.078404,10604.49631,4200.705719
13.7962,11405.20077,12806.55696,52911.74962,2600.270428,3600.518475,22420.0884,1200.057603,1000.040002,6801.850103,3800.577688
13.96642,9003.241167,14007.84439,41468.67212,11405.20077,6401.63882,50301.00442,800.0256008,1000.040002,4200.705719,3800.577688
14.13663,6201.537981,20616.9884,74420.88118,2600.270428,4400.774536,18814.14824,1200.057603,1200.057603,5601.254681,3600.518475
14.30693,6801.850103,14808.76679,80860.69488,2200.193617,3800.577688,19014.45098,400.0064001,800.0256008,3400.462463,3600.518475
14.47715,8002.560819,25626.24127,62556.14013,5001.0002,4600.846556,16611.02972,800.0256008,1800.129609,4600.846556,5401.166652
14.6473,13206.97328,13407.18625,79652.97786,2200.193617,3600.518475,24824.62603,1000.040002,1000.040002,12205.95651,2400.230422
14.81752,5201.081825,17211.84175,58335.80576,2000.160013,6601.74286,32442.04489,1000.040002,600.0144003,4800.921777,3200.409652
14.98773,6401.63882,16410.76546,48694.66242,3800.577688,4200.705719,22019.37705,1200.057603,600.0144003,8002.560819,3600.518475
15.158,4600.846556,18213.25925,68587.65583,2400.230422,2800.313635,16210.50441,1400.078404,1000.040002,4600.846556,4000.640102
15.32816,5601.254681,26828.76043,94556.28809,2600.270428,2800.313635,19815.69403,200.0016,1400.078404,9003.241167,3400.462463
15.49846,17812.68263,16410.76546,32041.0125,2200.193617,4400.774536,22620.44889,600.0144003,1600.102407,16811.29719,4800.921777
15.6686,7802.43436,23221.5496,48694.66242,1800.129609,3800.577688,26628.33255,1200.057603,600.0144003,4800.921777,2400.230422
15.83883,9803.843106,16410.76546,43074.08743,2400.230422,3600.518475,30236.52572,400.0064001,400.0064001,4800.921777,3400.462463
16.00906,5201.081825,11205.01985,68587.65583,4200.705719,5201.081825,28833.21586,1000.040002,1600.102407,4800.921777,4000.640102
16.17923,6401.63882,23021.17949,86699.63393,3800.577688,4800.921777,27229.62583,2000.160013,1000.040002,4400.774536,7802.43436
16.34947,19214.75693,28432.29909,41669.33778,2600.270428,4600.846556,26828.76043,200.0016,1200.057603,12406.15345,4200.705719
16.51976,6601.74286,19615.37846,49899.3996,1600.102407,3800.577688,31639.99295,1400.078404,600.0144003,6801.850103,3800.577688
16.6899,10604.49631,18012.96934,66174.70121,2000.160013,4600.846556,28432.29909,600.0144003,800.0256008,5201.081825,4200.705719
16.86012,7001.960549,12205.95651,57933.94328,2800.313635,4800.921777,22820.81258,1200.057603,1000.040002,6601.74286,2600.270428
17.03033,8803.098691,21017.65483,171569.4171,2400.230422,1200.057603,17612.39913,600.0144003,1200.057603,4800.921777,2200.193617
17.20053,9203.386846,24824.62603,63360.17452,1600.102407,4000.640102,23421.92292,1200.057603,2000.160013,11605.3849,5201.081825
17.37075,10404.3282,19214.75693,45683.32639,1200.057603,4400.774536,32241.52709,1200.057603,2000.160013,5201.081825,2400.230422
17.54104,6001.440346,15809.99191,54116.89249,2800.313635,5401.166652,21819.02619,0,600.0144003,6601.74286,4600.846556
17.7112,6401.63882,17412.11883,46887.77391,1800.129609,3800.577688,20216.3348,1000.040002,1200.057603,6201.537981,3200.409652
17.88141,6201.537981,16410.76546,120578.7781,2800.313635,4600.846556,19815.69403,600.0144003,1200.057603,4600.846556,4000.640102
18.05164,7802.43436,37857.24015,69794.30735,1800.129609,6001.440346,16010.24656,600.0144003,1600.102407,7802.43436,6801.850103
18.22184,15209.24722,16811.29719,70799.93903,2000.160013,5401.166652,21017.65483,600.0144003,1600.102407,8002.560819,5201.081825
18.39211,7402.191049,14408.29918,49497.80767,2200.193617,3800.577688,34246.84969,1200.057603,1400.078404,5601.254681,3000.360043
18.56235,6001.440346,15009.0054,48092.33729,3800.577688,4600.846556,19014.45098,200.0016,2400.230422,5601.254681,3000.360043
18.73249,6601.74286,19615.37846,61551.16967,3000.360043,2000.160013,19415.06609,200.0016,800.0256008,8002.560819,2000.160013
18.90272,9003.241167,22219.73112,89922.28146,2200.193617,2600.270428,21618.67854,800.0256008,400.0064001,7001.960549,4800.921777
19.07293,6001.440346,16210.50441,52510.06109,1800.129609,2600.270428,30637.5003,400.0064001,1400.078404,8602.959418,2600.270428
19.24314,7602.311103,15409.49225,46687.02461,1600.102407,3400.462463,24423.83767,600.0144003,1000.040002,5401.166652,3400.462463
19.41336,5401.166652,15209.24722,49497.80767,2200.193617,5201.081825,17812.68263,1200.057603,1400.078404,7802.43436,2600.270428
19.58366,6801.850103,15409.49225,61953.14818,2200.193617,5001.0002,22420.0884,1200.057603,600.0144003,6601.74286,3400.462463
19.7538,6001.440346,34647.95277,124012.1238,4200.705719,4600.846556,21217.99286,1000.040002,400.0064001,8202.690482,6201.537981
19.92404,18413.55237,27029.19153,54719.5074,800.0256008,3400.462463,24423.83767,400.0064001,1400.078404,12406.15345,3400.462463
20.09426,8002.560819,15009.0054,49497.80767,2000.160013,4400.774536,53916.02729,1800.129609,600.0144003,7001.960549,3800.577688
20.26444,8202.690482,20817.32001,56929.34347,3200.409652,6201.537981,24023.06214,1000.040002,1600.102407,6601.74286,3000.360043
20.43468,5001.0002,12406.15345,55322.15131,3400.462463,3800.577688,28231.84552,600.0144003,1000.040002,8202.690482,2000.160013
20.60497,5801.345912,18213.25925,63561.19118,4400.774536,4200.705719,13206.97328,400.0064001,1200.057603,5401.166652,3800.577688
20.77511,15009.0054,35650.76669,50301.00442,2200.193617,1200.057603,25025.02503,200.0016,1000.040002,10204.1633,3800.577688
20.94534,6201.537981,14808.76679,54719.5074,2400.230422,3600.518475,23421.92292,600.0144003,1800.129609,6401.63882,3000.360043
21.11554,7602.311103,12406.15345,47690.80329,2800.313635,8602.959418,18213.25925,200.0016,600.0144003,9403.535729,3600.518475
21.28576,5401.166652,16010.24656,52309.22165,3600.518475,2200.193617,16210.50441,800.0256008,1200.057603,6801.850103,3200.409652
21.45597,5601.254681,16210.50441,57130.25699,2000.160013,3400.462463,21819.02619,800.0256008,1000.040002,10004.0016,2400.230422
21.62625,8402.823349,26828.76043,64365.29006,1200.057603,3400.462463,18814.14824,0,1400.078404,10204.1633,5801.345912
21.79639,11805.57223,19214.75693,58536.74183,2600.270428,3400.462463,27630.50408,1200.057603,1400.078404,7602.311103,3200.409652
21.96662,7602.311103,13006.76352,57733.01687,3200.409652,4400.774536,34046.30297,1200.057603,600.0144003,5201.081825,2400.230422
22.13682,10004.0016,20616.9884,43876.87228,4400.774536,4000.640102,15609.74048,400.0064001,1000.040002,6401.63882,3000.360043
22.30702,8202.690482,12406.15345,71001.07504,2600.270428,2200.193617,20016.01281,1000.040002,400.0064001,6201.537981,4400.774536
22.47723,7001.960549,40264.74571,47891.56868,3000.360043,2400.230422,18613.8487,800.0256008,2200.193617,6001.440346,6401.63882
22.64753,13407.18625,17011.56787,57532.09369,1800.129609,2200.193617,20616.9884,800.0256008,3200.409652,14608.53138,3200.409652
22.81768,8002.560819,19815.69403,51305.07279,2000.160013,6001.440346,26027.06815,1200.057603,800.0256008,7802.43436,2400.230422
22.98789,9203.386846,16611.02972,47690.80329,2800.313635,4400.774536,17612.39913,400.0064001,1400.078404,6001.440346,2400.230422
23.15809,7202.074197,13006.76352,73616.13698,2400.230422,4800.921777,24824.62603,1200.057603,1000.040002,4800.921777,3400.462463
23.32832,5001.0002,28833.21586,149286.1627,1000.040002,4400.774536,33845.75947,600.0144003,1800.129609,9403.535729,3800.577688
23.49852,9803.843106,29434.61511,56326.62225,2000.160013,3400.462463,30437.01141,0,1400.078404,14007.84439,5601.254681
23.66882,10004.0016,20016.01281,56326.62225,2000.160013,4800.921777,54317.76091,1800.129609,800.0256008,6201.537981,3600.518475
23.83897,8803.098691,10404.3282,49698.60203,3000.360043,5001.0002,16010.24656,1000.040002,800.0256008,7802.43436,3200.409652
24.00919,6401.63882,16010.24656,64767.35886,2000.160013,1600.102407,19415.06609,200.0016,1000.040002,5601.254681,2400.230422
24.17939,4400.774536,21819.02619,129264.9388,3200.409652,4200.705719,21618.67854,1200.057603,400.0064001,4800.921777,2400.230422
24.34962,18413.55237,25025.02503,52108.38544,1200.057603,4600.846556,17412.11883,800.0256008,1000.040002,25025.02503,4400.774536
