Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
0.00825,200.0016,0,2600.270428,200.0016,2800.313635,0,0,0,0,0
0.17843,400.0064001,1400.078404,3400.462463,400.0064001,1600.102407,0,0,0,0,0
0.34865,600.0144003,400.0064001,2000.160013,800.0256008,1000.040002,0,0,0,0,0
0.51886,200.0016,400.0064001,1800.129609,0,1400.078404,0,0,0,0,0
0.68915,400.0064001,600.0144003,2400.230422,800.0256008,1200.057603,0,0,0,0,0
0.85939,400.0064001,1200.057603,3800.577688,0,2200.193617,0,0,0,0,0
1.02953,0,800.0256008,1400.078404,200.0016,1600.102407,0,0,0,0,0
1.19974,200.0016,600.0144003,3400.462463,200.0016,1200.057603,0,0,0,0,0
1.36996,400.0064001,1000.040002,2600.270428,200.0016,1000.040002,0,0,0,0,0
1.54019,400.0064001,800.0256008,1400.078404,600.0144003,1200.057603,0,0,0,0,0
1.71056,800.0256008,200.0016,1600.102407,0,1600.102407,0,0,0,0,0
1.88077,800.0256008,1000.040002,1400.078404,400.0064001,1600.102407,0,0,0,0,0
2.05098,0,600.0144003,2600.270428,400.0064001,800.0256008,0,0,0,0,0
2.2212,400.0064001,2000.160013,2200.193617,200.0016,1200.057603,0,0,0,0,0
2.3914,200.0016,1200.057603,1800.129609,200.0016,1200.057603,0,0,0,0,0
2.5617,0,600.0144003,2400.230422,200.0016,400.0064001,0,0,0,0,0
2.73183,0,600.0144003,2600.270428,0,1200.057603,0,0,0,0,0
2.90204,200.0016,1000.040002,3000.360043,200.0016,2600.270428,0,0,0,0,0
3.07227,0,1200.057603,2200.193617,400.0064001,1800.129609,0,0,0,0,0
3.24249,0,1000.040002,2200.193617,0,1600.102407,0,0,0,0,0
3.41269,600.0144003,1600.102407,1800.129609,400.0064001,400.0064001,0,0,0,0,0
3.58298,0,1000.040002,1800.129609,600.0144003,1400.078404,0,0,0,0,0
3.75313,400.0064001,800.0256008,2000.160013,600.0144003,1000.040002,0,0,0,0,0
3.92336,600.0144003,0,2000.160013,200.0016,1200.057603,0,0,0,0,0
4.09358,200.0016,600.0144003,2800.313635,200.0016,1200.057603,0,0,0,0,200.0016
4.26378,0,1000.040002,3000.360043,400.0064001,1000.040002,0,0,0,0,0
4.434,600.0144003,1000.040002,2200.193617,400.0064001,600.0144003,0,0,0,0,200.0016
4.60428,600.0144003,600.0144003,1800.129609,200.0016,1600.102407,0,0,0,0,200.0016
4.77452,0,2600.270428,2200.193617,1400.078404,800.0256008,400.0064001,0,0,200.0016,1000.040002
4.94466,200.0016,14208.07018,3600.518475,2000.160013,1000.040002,600.0144003,0,0,200.0016,200.0016
5.11487,600.0144003,8002.560819,8803.098691,400.0064001,1400.078404,200.0016,0,0,1000.040002,1000.040002
5.28508,800.0256008,7001.960549,1800.129609,9803.843106,1000.040002,600.0144003,0,0,0,400.0064001
5.45529,0,3600.518475,3000.360043,600.0144003,1800.129609,400.0064001,0,0,0,0
5.62566,200.0016,4200.705719,2400.230422,1800.129609,1800.129609,200.0016,0,0,0,0
5.79589,0,6001.440346,2000.160013,1800.129609,800.0256008,800.0256008,0,0,0,200.0016
5.96608,0,9203.386846,3600.518475,1400.078404,2200.193617,0,0,0,0,0
6.13628,200.0016,6401.63882,3200.409652,2200.193617,600.0144003,600.0144003,0,0,400.0064001,200.0016
6.3065,600.0144003,8002.560819,2200.193617,2000.160013,1600.102407,400.0064001,0,0,0,0
6.4768,200.0016,7402.191049,3400.462463,4200.705719,2400.230422,400.0064001,0,0,0,400.0064001
6.64694,0,13807.62181,3800.577688,2800.313635,1000.040002,600.0144003,0,0,0,400.0064001
6.81716,400.0064001,15409.49225,4400.774536,3000.360043,1600.102407,2400.230422,0,0,0,200.0016
6.98738,400.0064001,21618.67854,6401.63882,3800.577688,1600.102407,1600.102407,0,0,0,0
7.15759,800.0256008,14208.07018,5801.345912,5601.254681,3000.360043,8202.690482,0,0,1200.057603,400.0064001
7.32783,600.0144003,29835.56399,12406.15345,3200.409652,3000.360043,8803.098691,0,0,2000.160013,400.0064001
7.49812,200.0016,23622.29945,15209.24722,4400.774536,6401.63882,31038.48772,0,200.0016,200.0016,600.0144003
7.66826,200.0016,45683.32639,25025.02503,3000.360043,3000.360043,24023.06214,0,0,400.0064001,200.0016
7.83849,0,29434.61511,30637.5003,5201.081825,9003.241167,59742.42594,0,200.0016,400.0064001,1000.040002
8.0087,0,42472.03257,41067.35045,3800.577688,6801.850103,46887.77391,0,200.0016,200.0016,0
8.17892,200.0016,80659.40063,60345.31151,7602.311103,8803.098691,100401.6064,0,400.0064001,1200.057603,800.0256008
8.34914,400.0064001,39261.56213,74622.0753,4600.846556,7802.43436,59139.56938,0,0,200.0016,0
