Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
0.00824,400.0064001,1200.057603,1600.102407,0,800.0256008,0,0,0,0,0
0.17845,200.0016,2000.160013,2400.230422,200.0016,600.0144003,0,0,0,0,0
0.34859,0,800.0256008,1800.129609,200.0016,1400.078404,0,0,0,0,0
0.5188,200.0016,1000.040002,2800.313635,400.0064001,1200.057603,0,0,0,0,0
0.68903,200.0016,1400.078404,1000.040002,0,1200.057603,0,0,0,0,0
0.85924,400.0064001,200.0016,1400.078404,200.0016,1200.057603,0,0,0,0,0
1.0296,400.0064001,1000.040002,2600.270428,0,800.0256008,0,0,0,0,0
1.19982,400.0064001,1400.078404,3200.409652,200.0016,600.0144003,0,0,0,0,0
1.37002,0,1000.040002,1400.078404,0,1000.040002,0,0,0,200.0016,0
1.54024,0,600.0144003,3000.360043,800.0256008,800.0256008,0,0,0,0,0
1.71047,400.0064001,400.0064001,3000.360043,400.0064001,200.0016,0,0,0,0,0
1.88076,400.0064001,400.0064001,2200.193617,400.0064001,1200.057603,0,0,0,0,0
2.05089,0,1600.102407,2400.230422,0,1200.057603,0,0,0,0,0
2.22111,400.0064001,600.0144003,3000.360043,800.0256008,600.0144003,0,0,0,0,0
2.39132,0,600.0144003,2000.160013,0,1400.078404,0,0,0,0,0
2.56154,400.0064001,200.0016,4400.774536,0,1200.057603,0,0,0,0,0
2.73177,400.0064001,1000.040002,1600.102407,400.0064001,400.0064001,0,0,0,0,0
2.90207,0,600.0144003,2400.230422,200.0016,2400.230422,0,0,0,0,0
3.07221,400.0064001,800.0256008,3000.360043,400.0064001,400.0064001,0,0,0,0,0
3.24245,0,400.0064001,2000.160013,400.0064001,2200.193617,0,0,0,0,0
3.41266,800.0256008,800.0256008,2600.270428,400.0064001,1200.057603,0,0,0,0,0
3.58287,400.0064001,1400.078404,2600.270428,0,1200.057603,0,0,0,0,0
3.75309,800.0256008,400.0064001,2200.193617,200.0016,1600.102407,0,0,0,0,0
3.92338,200.0016,1600.102407,3000.360043,200.0016,1600.102407,0,0,0,0,0
4.09353,400.0064001,1200.057603,2800.313635,200.0016,1400.078404,200.0016,0,200.0016,200.0016,1400.078404
4.26374,200.0016,268860.6776,4200.705719,1000.040002,2000.160013,3600.518475,0,200.0016,800.0256008,2400.230422
4.43395,200.0016,124214.1146,6601.74286,400.0064001,3400.462463,17412.11883,0,200.0016,800.0256008,800.0256008
4.60415,200.0016,91130.98775,23822.67919,1000.040002,8602.959418,58134.87291,0,0,800.0256008,400.0064001
4.77437,400.0064001,30437.01141,50501.81165,600.0144003,16611.02972,137350.483,0,8002.560819,1800.129609,400.0064001
