Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
0.00824,1000.040002,1600.102407,2600.270428,200.0016,1800.129609,0,0,0,0,0
0.17845,0,1400.078404,3000.360043,600.0144003,1600.102407,0,0,0,0,0
0.34867,0,1200.057603,1400.078404,0,1200.057603,0,0,0,0,0
0.51887,0,400.0064001,2000.160013,0,600.0144003,0,0,0,0,0
0.68923,0,600.0144003,2400.230422,600.0144003,600.0144003,0,0,0,0,0
0.85954,0,800.0256008,3000.360043,0,800.0256008,0,0,0,0,0
1.0297,400.0064001,600.0144003,2600.270428,400.0064001,1000.040002,0,0,0,0,0
1.1999,200.0016,1000.040002,2400.230422,0,1000.040002,0,0,0,0,0
1.37014,0,1400.078404,1800.129609,200.0016,800.0256008,0,0,0,0,0
1.54032,0,800.0256008,3000.360043,200.0016,1600.102407,0,0,0,0,0
1.71061,400.0064001,400.0064001,2000.160013,0,1200.057603,0,0,0,0,0
1.88084,600.0144003,1200.057603,2200.193617,200.0016,1200.057603,0,0,0,0,0
2.05098,0,400.0064001,1800.129609,600.0144003,600.0144003,0,0,0,0,0
2.22119,0,400.0064001,2000.160013,600.0144003,1600.102407,200.0016,0,0,0,0
2.39141,400.0064001,600.0144003,2000.160013,400.0064001,2000.160013,0,0,0,0,0
2.5616,800.0256008,1000.040002,2800.313635,200.0016,1200.057603,0,0,0,0,0
2.73188,800.0256008,800.0256008,1800.129609,0,2400.230422,0,0,0,0,0
2.90219,600.0144003,1200.057603,2400.230422,0,800.0256008,0,0,0,0,0
3.07239,800.0256008,1000.040002,1800.129609,200.0016,2000.160013,0,0,0,0,0
3.2426,200.0016,600.0144003,1600.102407,400.0064001,1600.102407,0,0,0,0,0
3.41284,400.0064001,1000.040002,1600.102407,400.0064001,1800.129609,0,0,0,0,0
3.5832,600.0144003,1000.040002,2000.160013,0,1000.040002,0,0,0,0,0
3.75342,0,600.0144003,2000.160013,400.0064001,1600.102407,0,0,0,0,0
3.92364,400.0064001,200.0016,1600.102407,0,1200.057603,0,0,0,0,0
4.09386,0,1400.078404,2200.193617,200.0016,2800.313635,0,0,0,0,0
4.26413,0,800.0256008,2400.230422,200.0016,1800.129609,0,0,0,0,0
4.43436,200.0016,1400.078404,1000.040002,200.0016,1600.102407,0,0,0,0,0
4.60449,200.0016,600.0144003,2800.313635,200.0016,1200.057603,0,0,0,0,0
4.77471,400.0064001,1200.057603,2600.270428,600.0144003,1200.057603,0,0,0,0,0
4.94492,400.0064001,1200.057603,1800.129609,400.0064001,1800.129609,0,0,0,0,0
5.1151,200.0016,800.0256008,2600.270428,200.0016,2200.193617,200.0016,0,0,0,0
5.2854,400.0064001,200.0016,4200.705719,400.0064001,1000.040002,0,0,0,0,400.0064001
5.45563,1200.057603,58737.68112,3600.518475,2800.313635,2200.193617,1600.102407,0,200.0016,0,200.0016
5.62578,200.0016,77841.62039,5001.0002,1800.129609,1200.057603,1200.057603,0,0,600.0144003,200.0016
5.796,400.0064001,75426.88407,3400.462463,200.0016,400.0064001,600.0144003,0,0,0,800.0256008
5.96621,400.0064001,33845.75947,2000.160013,800.0256008,1400.078404,400.0064001,0,0,1200.057603,1000.040002
6.13642,200.0016,19214.75693,4800.921777,1200.057603,1600.102407,600.0144003,0,0,200.0016,200.0016
6.3067,200.0016,15409.49225,3400.462463,1600.102407,1200.057603,1000.040002,0,0,0,200.0016
6.47693,400.0064001,9603.687816,7402.191049,1800.129609,2000.160013,8002.560819,0,0,200.0016,800.0256008
