Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
0.00824,0,6801.850103,4000.640102,2200.193617,1400.078404,0,0,0,0,0
0.1785,0,6201.537981,2600.270428,2400.230422,1600.102407,0,0,0,0,0
0.34863,0,10204.1633,5201.081825,2800.313635,2000.160013,0,0,0,0,0
0.51884,0,8803.098691,4400.774536,1800.129609,1800.129609,0,0,0,0,0
0.68907,0,7202.074197,2600.270428,1800.129609,2600.270428,0,0,0,0,0
0.85929,0,7802.43436,3600.518475,1200.057603,2000.160013,0,0,0,0,0
1.02959,0,7802.43436,1800.129609,2000.160013,1600.102407,0,0,0,0,0
1.19981,0,7202.074197,1800.129609,2000.160013,2000.160013,0,0,0,0,0
1.36995,0,8402.823349,2000.160013,2000.160013,1000.040002,0,0,0,0,0
1.54017,0,7402.191049,3200.409652,1200.057603,2200.193617,0,0,0,0,0
1.71037,0,8002.560819,3600.518475,4000.640102,1200.057603,0,0,0,0,0
1.88058,0,9003.241167,1800.129609,1400.078404,1400.078404,0,0,0,0,0
2.05083,0,9203.386846,2800.313635,2600.270428,2600.270428,0,0,0,0,0
2.22111,0,7001.960549,2400.230422,2200.193617,1200.057603,0,0,0,0,0
2.39125,0,8002.560819,3400.462463,3200.409652,1800.129609,0,0,0,0,0
2.56149,0,10604.49631,2200.193617,2200.193617,1800.129609,0,0,0,0,0
2.73171,200.0016,8002.560819,3200.409652,3600.518475,1200.057603,0,0,0,0,0
2.90191,0,9403.535729,2200.193617,3000.360043,2200.193617,0,0,0,0,0
3.07214,200.0016,10604.49631,3800.577688,2000.160013,1600.102407,0,0,0,0,0
3.24243,0,8202.690482,3000.360043,2200.193617,2400.230422,0,0,0,0,0
3.41259,0,5601.254681,3000.360043,3000.360043,1800.129609,0,0,0,0,0
3.58281,0,8803.098691,3200.409652,2000.160013,1200.057603,0,0,0,0,0
3.75301,0,5401.166652,3800.577688,1400.078404,2800.313635,0,0,0,0,0
3.92322,0,7001.960549,2200.193617,1400.078404,2000.160013,0,0,0,0,0
4.0936,0,9003.241167,3400.462463,2800.313635,3800.577688,0,0,0,0,0
4.26382,0,8402.823349,2800.313635,2200.193617,2000.160013,0,0,0,0,0
4.43404,0,8402.823349,2800.313635,2000.160013,2600.270428,400.0064001,0,0,0,0
4.60426,0,19415.06609,4600.846556,2200.193617,2200.193617,2000.160013,0,0,200.0016,200.0016
4.77462,200.0016,26227.48641,5401.166652,3200.409652,1600.102407,800.0256008,0,0,400.0064001,200.0016
4.94485,200.0016,18012.96934,3200.409652,2400.230422,2200.193617,1400.078404,0,0,0,0
5.11507,200.0016,13807.62181,3400.462463,2200.193617,1800.129609,400.0064001,0,0,0,0
5.28529,0,11004.84213,3000.360043,3400.462463,2200.193617,800.0256008,0,0,0,0
5.45565,0,27430.06335,4200.705719,3000.360043,1800.129609,2200.193617,0,0,200.0016,0
5.62597,0,10404.3282,3800.577688,1800.129609,2200.193617,4600.846556,0,0,0,0
5.79612,0,13607.40243,6401.63882,2800.313635,7802.43436,64164.26051,0,0,400.0064001,600.0144003
5.96633,0,15009.0054,110687.9123,2800.313635,12606.3536,146250.5935,0,0,400.0064001,0
6.13669,0,12005.76277,39060.93506,3200.409652,52911.74962,179479.3287,0,400.0064001,1600.102407,0
6.30699,200.0016,19615.37846,228469.0154,2200.193617,29434.61511,269882.3434,0,0,1400.078404,200.0016
6.47713,0,12005.76277,126840.2898,2000.160013,37054.84116,864687.8943,0,200.0016,1600.102407,0
6.64735,0,23421.92292,304258.403,3600.518475,64566.32285,479213.0388,0,200.0016,2600.270428,0
6.81757,200.0016,16611.02972,290947.0549,1000.040002,112705.8237,492307.4413,0,400.0064001,3600.518475,0
6.98779,0,29033.67907,482121.7434,1400.078404,103022.8056,675997.6666,0,200.0016,1600.102407,0
7.15801,0,22219.73112,386071.3734,3800.577688,107258.2071,721858.2293,0,1600.102407,4800.921777,200.0016
7.32831,0,47289.28216,1318972.453,2800.313635,161435.7719,953300.0589,0,600.0144003,3800.577688,0
7.49845,0,37857.24015,1848413.976,3400.462463,107258.2071,767870.8997,0,1000.040002,4600.846556,400.0064001
7.66867,0,81867.21459,857218.508,8402.823349,229894.8014,1140783.805,0,1000.040002,3800.577688,600.0144003
7.8389,0,47490.04112,558399.9215,5201.081825,163259.2259,1498100.774,0,600.0144003,4600.846556,0
8.0091,0,90929.52861,1084505.493,6201.537981,175219.5279,1454802.499,0,800.0256008,5601.254681,400.0064001
8.17933,0,62958.15087,710871.0475,5801.345912,195517.2136,1680248.001,0,1800.129609,7602.311103,1200.057603
8.34963,0,91332.45012,880988.8608,4800.921777,135935.1372,1004170.005,0,400.0064001,5601.254681,400.0064001
8.51978,200.0016,63963.23417,731600.8761,4400.774536,181914.1478,1640864.817,0,800.0256008,7602.311103,200.0016
8.69001,200.0016,53514.30656,783402.9141,5801.345912,128456.6705,922638.5513,0,400.0064001,4200.705719,200.0016
8.86023,0,43274.77882,612024.9482,6401.63882,159004.911,1426837.828,0,600.0144003,10004.0016,200.0016
9.03044,0,59541.47053,1356789.705,9803.843106,163867.1026,1200836.75,0,400.0064001,3800.577688,0
9.2008,0,33444.6821,856089.2937,5401.166652,178464.9596,1616250.327,0,600.0144003,9003.241167,200.0016
9.37102,0,55523.03905,880988.8608,2600.270428,140788.4151,1524356.23,0,800.0256008,5001.0002,0
9.54123,0,32642.56591,702817.8513,4600.846556,251913.0849,1291339.057,0,1000.040002,6801.850103,400.0064001
9.71146,200.0016,38057.84793,1040581.642,4400.774536,173597.1258,1133351.174,0,600.0144003,7202.074197,200.0016
9.88183,0,27029.19153,889350.985,3200.409652,175422.3429,1485519.837,0,800.0256008,9803.843106,200.0016
10.05207,0,44679.7086,1021283.328,3400.462463,160422.8561,1315346.268,0,800.0256008,6001.440346,0
10.22231,200.0016,32041.0125,1166190.757,3400.462463,172786.0031,1764532.07,0,1200.057603,9203.386846,0
10.39249,0,27630.50408,1068604.224,1000.040002,196696.3569,1262049.028,0,800.0256008,4000.640102,0
10.56287,0,26828.76043,1376454.676,2200.193617,177247.8247,1425898.27,0,2200.193617,6201.537981,0
10.73317,0,36051.91476,1051870.316,4200.705719,187597.2241,1447230.828,0,200.0016,4000.640102,0
10.9033,200.0016,24824.62603,925649.3857,2200.193617,207508.2076,1500118.721,0,800.0256008,8402.823349,0
11.07353,200.0016,30036.04325,798728.6387,6001.440346,196736.1156,968068.7529,0,1000.040002,4000.640102,0
11.24375,0,25425.83265,758537.4096,5201.081825,208728.2701,1795743.55,0,1000.040002,9803.843106,0
11.41396,0,24223.4483,896430.8503,4600.846556,138361.5419,1348772.867,0,400.0064001,3800.577688,200.0016
11.58419,0,28632.75587,896430.8503,3400.462463,186379.2061,1806776.753,0,1200.057603,5201.081825,200.0016
11.75448,0,30437.01141,869847.7611,3800.577688,180899.5826,1570643.902,0,800.0256008,4400.774536,0
11.92461,0,28632.75587,997254.6899,3000.360043,284603.497,2113463.028,0,1400.078404,7202.074197,0
12.09483,200.0016,32642.56591,940283.3924,3400.462463,196329.8018,1642908.297,0,600.0144003,5001.0002,0
12.26507,0,32843.09013,1167488.675,3000.360043,252525.2525,2215202.92,0,1400.078404,7402.191049,0
12.43526,0,34647.95277,1078393.738,2200.193617,201816.1437,1573129.252,0,1400.078404,4600.846556,200.0016
12.6055,0,40465.39207,1073171.749,3400.462463,295246.1126,2192229.396,0,1000.040002,5801.345912,0
12.77579,0,40465.39207,946960.2617,2600.270428,226636.0987,1849267.5,0,800.0256008,8602.959418,200.0016
12.94594,0,32843.09013,1207868.231,3800.577688,306307.5465,2753439.772,0,600.0144003,9403.535729,0
13.11617,600.0144003,32642.56591,896001.6573,3800.577688,228061.6776,1721272.151,0,1000.040002,8402.823349,0
13.28638,0,28632.75587,1014568.158,3600.518475,268452.0344,2206998.09,0,800.0256008,9203.386846,0
13.4566,200.0016,29434.61511,702183.6575,2600.270428,185973.2263,1746435.235,0,1400.078404,9003.241167,0
13.62696,0,32642.56591,1030603.66,1600.102407,333182.0098,2321865.711,0,600.0144003,7802.43436,0
13.7972,0,30637.5003,867706.3415,1800.129609,218086.0078,1779669.732,0,1200.057603,7602.311103,0
13.96739,200.0016,31238.98625,975429.3219,4400.774536,261915.5403,2214853.649,0,1000.040002,6801.850103,0
14.13761,0,24624.23024,692252.0389,2600.270428,220528.2995,2504012.938,0,1000.040002,6001.440346,0
14.30782,0,31038.48772,1306706.737,3000.360043,306307.5465,2874871.256,0,1600.102407,8202.690482,0
14.47809,600.0144003,28833.21586,995740.8578,4000.640102,238656.7381,1924751.937,0,400.0064001,5801.345912,0
14.6484,0,32241.52709,1148038.476,4200.705719,353735.3151,2428528.502,0,400.0064001,4000.640102,0
14.81862,200.0016,37656.63558,972406.9149,3400.462463,299136.9958,2413759.808,0,800.0256008,3000.360043,200.0016
14.98883,0,33645.21917,1287896.632,2000.160013,345304.4275,2924100.237,0,400.0064001,3600.518475,0
