Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
0.00825,0,6001.440346,1600.102407,2200.193617,1400.078404,0,0,0,0,0
0.17844,200.0016,6801.850103,3200.409652,1800.129609,1000.040002,0,0,0,0,0
0.34867,0,5001.0002,3400.462463,800.0256008,1200.057603,0,0,0,0,0
0.51888,0,6601.74286,3000.360043,1200.057603,1400.078404,0,0,0,0,0
0.68909,200.0016,7001.960549,3600.518475,3600.518475,2600.270428,0,200.0016,0,0,0
0.85931,0,7802.43436,2800.313635,2600.270428,1800.129609,0,0,0,0,0
1.02962,0,4400.774536,3600.518475,1800.129609,2400.230422,0,0,0,0,0
1.19977,0,4600.846556,3200.409652,1800.129609,1400.078404,0,0,0,0,0
1.36998,0,6201.537981,1200.057603,1800.129609,1600.102407,0,0,0,0,0
1.54019,0,5801.345912,2600.270428,2800.313635,1400.078404,0,0,0,0,0
1.7104,0,4800.921777,2400.230422,1400.078404,1600.102407,0,0,0,0,0
1.88062,0,4800.921777,3000.360043,1600.102407,2000.160013,0,0,0,0,0
2.05091,200.0016,5801.345912,2000.160013,2200.193617,1000.040002,0,0,0,0,0
2.22105,0,6201.537981,3400.462463,200.0016,2200.193617,0,0,0,0,0
2.39127,0,7602.311103,2400.230422,3600.518475,1000.040002,0,0,0,0,0
2.56149,0,7602.311103,3600.518475,3000.360043,1400.078404,0,0,0,0,0
2.73169,0,7402.191049,3400.462463,1400.078404,2800.313635,0,0,0,0,0
2.90193,0,6401.63882,1400.078404,2400.230422,2200.193617,0,0,0,0,0
3.07221,0,7001.960549,3000.360043,2400.230422,2600.270428,0,0,0,0,0
3.24236,0,5601.254681,4000.640102,1800.129609,1800.129609,0,0,0,0,0
3.41259,0,8803.098691,1400.078404,1600.102407,2600.270428,0,0,0,0,0
3.58279,200.0016,7802.43436,1800.129609,2400.230422,2200.193617,0,0,0,0,0
3.75301,0,6201.537981,3000.360043,2400.230422,1600.102407,0,0,0,0,0
3.92323,0,6401.63882,2200.193617,4400.774536,2800.313635,0,0,0,0,0
4.09353,0,7602.311103,4600.846556,3000.360043,2600.270428,0,0,0,0,0
4.26368,0,6601.74286,2600.270428,2200.193617,3000.360043,0,0,0,0,0
4.4339,0,7202.074197,2600.270428,1800.129609,3400.462463,0,0,0,0,0
4.60411,0,7402.191049,4600.846556,2000.160013,3600.518475,400.0064001,0,0,200.0016,6001.440346
4.77432,0,12606.3536,6401.63882,3600.518475,2400.230422,2200.193617,0,0,400.0064001,4000.640102
4.94454,200.0016,14408.29918,4400.774536,3400.462463,4800.921777,38057.84793,0,200.0016,200.0016,3200.409652
5.11483,0,39462.19242,20216.3348,6001.440346,10804.66762,132094.2876,0,200.0016,0,2400.230422
5.28497,200.0016,33444.6821,22219.73112,2600.270428,15809.99191,171569.4171,0,200.0016,3200.409652,5601.254681
5.45519,0,80860.69488,199174.2735,4400.774536,38860.3112,351472.8192,0,600.0144003,1200.057603,5801.345912
5.6254,0,54317.76091,114522.2213,2800.313635,40064.10256,378443.3472,200.0016,600.0144003,2600.270428,7202.074197
5.79561,0,139574.92,333182.0098,5201.081825,82269.84509,524581.1927,0,400.0064001,2000.160013,4200.705719
5.96583,0,78445.37714,233154.3462,3400.462463,50100.2004,633874.4473,0,0,2800.313635,7402.191049
6.13613,0,119569.1491,785955.937,4200.705719,119165.3203,886134.144,0,400.0064001,4400.774536,3400.462463
6.30628,0,89720.84173,436490.1713,3600.518475,111696.8275,1281493.261,0,1000.040002,5801.345912,5601.254681
6.47648,0,101006.45,917263.8004,2800.313635,150500.5956,3079992.008,0,1000.040002,6001.440346,7202.074197
6.6467,0,69190.96707,585317.7722,2800.313635,193079.7633,1568662.313,0,800.0256008,8803.098691,7402.191049
6.81692,0,108266.8466,1396256.377,3000.360043,236007.1388,1636776.652,0,1000.040002,6801.850103,5601.254681
6.98713,0,68587.65583,864494.8768,5601.254681,280308.0557,1693375.729,0,1000.040002,7802.43436,6201.537981
7.15742,0,59340.51835,1532743.528,3600.518475,187191.205,1571999.49,0,600.0144003,7001.960549,7202.074197
7.32756,0,42271.35405,936408.0772,3600.518475,264366.3293,1893573.583,0,3800.577688,9603.687816,10204.1633
7.4978,0,56728.43317,1353294.373,2800.313635,204661.8543,1759014.37,0,1800.129609,6801.850103,7001.960549
7.66802,0,34046.30297,915544.3508,2400.230422,239879.8178,1972339.951,0,800.0256008,8402.823349,5801.345912
7.83823,0,38258.45893,1206329.772,1600.102407,218086.0078,2630367.321,0,1400.078404,8202.690482,4800.921777
8.00844,0,31439.488,714027.1046,3400.462463,268860.6776,1775424.03,0,1800.129609,10004.0016,8202.690482
8.1788,200.0016,44278.28401,1318892.333,3200.409652,228876.3664,1593707.716,0,1000.040002,5201.081825,4400.774536
8.34901,0,28632.75587,1018900.129,4400.774536,243549.7682,2074561.176,0,1000.040002,11205.01985,5001.0002
8.51922,0,34447.39962,1412319.551,5401.166652,189830.5631,1560029.917,0,1200.057603,9403.535729,4000.640102
8.68943,0,32843.09013,1044488.153,4600.846556,253137.4498,1823012.044,0,600.0144003,7602.311103,8402.823349
8.85966,200.0016,44880.42572,1391581.576,4400.774536,214830.3546,1809884.316,0,400.0064001,5801.345912,5601.254681
9.02997,200.0016,30837.99241,923498.7183,6001.440346,278876.5663,2213194.698,0,1200.057603,11805.57223,6401.63882
9.2001,0,41067.35045,1001148.211,2200.193617,236210.9343,1832857.84,0,1000.040002,5401.166652,6001.440346
9.37032,0,38057.84793,993362.335,3400.462463,258240.2483,2214616.644,0,1200.057603,8803.098691,6201.537981
9.54052,0,43876.87228,1252121.171,3000.360043,181914.1478,1499741.74,0,800.0256008,5201.081825,4200.705719
9.71073,0,34046.30297,1177352.611,3200.409652,242938.0357,2268760.908,200.0016,1800.129609,10004.0016,8202.690482
9.88096,200.0016,38057.84793,1384018.126,3800.577688,209541.7107,1747579.879,0,1000.040002,6401.63882,5201.081825
10.05126,0,40264.74571,1299400.794,2600.270428,261915.5403,1932956.767,0,1200.057603,9003.241167,8202.690482
10.2214,0,41870.00665,1050132.96,3200.409652,192470.4744,2134795.586,0,1200.057603,7001.960549,5201.081825
10.39163,0,42672.71431,1489906.43,3000.360043,260894.5186,2003518.305,0,1000.040002,8202.690482,6201.537981
10.56183,200.0016,41268.00968,1312022.7,1400.078404,228469.0154,1517792.366,0,600.0144003,5801.345912,7602.311103
10.73204,0,41268.00968,1515622.162,4200.705719,262936.6446,2339916.337,0,800.0256008,7802.43436,5401.166652
10.90243,0,42271.35405,1532261.752,3800.577688,208931.6253,1611327.429,0,200.0016,7402.191049,5801.345912
