raw.time,adj.time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
58.39459,2.72348,200.0016,4600.846556,202629.1383,600.0144003,41870.00665,319635.0732,0,0,1400.078404,0
58.5648,2.89369,400.0064001,10204.1633,248036.7127,400.0064001,60144.34643,369790.0599,0,200.0016,1200.057603,0
58.73504,3.06393,400.0064001,6601.74286,199377.4746,800.0256008,37255.43609,283171.521,0,0,2000.160013,0
58.90531,3.2342,200.0016,7602.311103,274378.6547,400.0064001,72811.44443,504374.5103,0,0,0,0
59.07545,3.40434,200.0016,6401.63882,233561.8485,1200.057603,42672.71431,285012.6627,0,0,1400.078404,0
59.24567,3.57456,0,4400.774536,228469.0154,0,70799.93903,364642.0948,0,800.0256008,1200.057603,0
59.41588,3.74477,400.0064001,8202.690482,216051.126,200.0016,45482.5964,409189.5891,0,200.0016,2400.230422,0
59.58609,3.91498,1000.040002,9603.687816,186379.2061,600.0144003,54920.38548,443531.6436,0,200.0016,600.0144003,200.0016
59.75632,4.08521,0,7602.311103,209338.3456,0,35450.19748,438353.7112,0,200.0016,1800.129609,0
59.92659,4.25548,200.0016,5201.081825,180290.8827,400.0064001,34848.50912,621824.9249,0,0,1200.057603,0
60.09673,4.42562,200.0016,4600.846556,174813.9078,200.0016,30837.99241,284194.3444,0,400.0064001,1400.078404,0
60.26697,4.59586,200.0016,11405.20077,449175.6664,600.0144003,61953.14818,416629.3889,0,0,1400.078404,0
60.43718,4.76607,0,7602.311103,281944.2422,600.0144003,33043.61758,558399.9215,0,0,1600.102407,0
60.60739,4.93628,0,5601.254681,165082.9441,200.0016,42672.71431,344276.6541,0,200.0016,600.0144003,0
60.77761,5.1065,400.0064001,9803.843106,208931.6253,200.0016,57733.01687,481913.9568,0,0,400.0064001,0
60.9479,5.27679,400.0064001,6601.74286,194501.552,600.0144003,42472.03257,266409.0167,0,0,800.0256008,0
61.11804,5.44693,200.0016,4400.774536,446225.0016,600.0144003,53514.30656,360319.4183,0,800.0256008,2200.193617,0
61.28827,5.61716,400.0064001,7202.074197,233561.8485,1800.129609,59139.56938,238656.7381,0,400.0064001,1200.057603,0
61.45863,5.78752,400.0064001,7602.311103,177450.6723,200.0016,88713.69161,377825.0595,0,0,2000.160013,0
61.62885,5.95774,200.0016,5801.345912,192470.4744,800.0256008,32241.52709,361142.6716,0,200.0016,400.0064001,0
61.79913,6.12802,200.0016,3200.409652,151310.2827,1000.040002,42672.71431,251300.947,0,400.0064001,800.0256008,0
61.96928,6.29817,400.0064001,4600.846556,294836.6156,200.0016,61149.20406,328870.0487,0,400.0064001,2600.270428,0
62.13949,6.46838,200.0016,5401.166652,304258.403,200.0016,33645.21917,420144.1424,0,200.0016,600.0144003,0
62.3097,6.63859,0,6601.74286,222360.3287,600.0144003,54719.5074,295860.383,0,200.0016,2600.270428,0
62.47991,6.8088,200.0016,4400.774536,157587.1258,400.0064001,48293.10911,392672.2842,0,0,200.0016,0
62.65014,6.97903,200.0016,7202.074197,169339.3149,200.0016,49698.60203,483368.5344,0,200.0016,1600.102407,0
62.82044,7.14933,0,5201.081825,177653.5233,400.0064001,33043.61758,323328.2552,0,200.0016,1200.057603,0
62.99057,7.31946,200.0016,7202.074197,309586.8666,800.0256008,71805.65139,641516.517,0,0,400.0064001,0
63.16079,7.48968,600.0144003,7802.43436,277445.2389,400.0064001,37857.24015,539776.6244,0,400.0064001,2200.193617,0
63.33101,7.6599,0,6801.850103,215440.7256,400.0064001,33845.75947,406504.065,0,200.0016,2000.160013,0
63.50122,7.83011,200.0016,6401.63882,174002.7067,200.0016,52309.22165,453686.5083,0,600.0144003,800.0256008,0
63.67144,8.00033,200.0016,4600.846556,165082.9441,400.0064001,44478.99469,393497.6394,0,400.0064001,1800.129609,0
63.84174,8.17063,200.0016,7602.311103,234173.1266,400.0064001,39662.82592,312662.001,0,0,2400.230422,0
64.01189,8.34078,200.0016,25626.24127,201206.4322,800.0256008,51305.07279,258036.0968,0,200.0016,400.0064001,0
64.18211,8.511,0,3600.518475,212795.9982,200.0016,31038.48772,396180.4145,0,0,600.0144003,0
64.35232,8.68121,400.0064001,5201.081825,252321.1934,200.0016,45884.0596,899148.1805,0,200.0016,400.0064001,0
64.52252,8.85141,400.0064001,3800.577688,139777.161,1400.078404,38258.45893,274174.2422,0,0,800.0256008,0
64.69275,9.02164,400.0064001,6801.850103,200393.5293,400.0064001,41669.33778,385525.8194,0,400.0064001,1000.040002,0
64.86311,9.192,0,11004.84213,284808.0782,0,27430.06335,884379.4864,0,0,2200.193617,0
65.03335,9.36224,0,8002.560819,294222.3949,200.0016,43274.77882,325175.2502,0,200.0016,1800.129609,0
65.20356,9.53245,400.0064001,10404.3282,230913.3187,400.0064001,59139.56938,435869.0521,0,600.0144003,600.0144003,0
65.37377,9.70266,200.0016,5001.0002,143013.4606,0,43876.87228,322507.4549,0,400.0064001,1400.078404,0
65.54405,9.87294,200.0016,3800.577688,176030.8074,200.0016,83075.14488,283785.2051,0,800.0256008,800.0256008,0
65.71428,10.04317,0,5801.345912,282762.4148,200.0016,60144.34643,304873.1112,0,0,1000.040002,0
65.88443,10.21332,200.0016,6401.63882,262732.4171,200.0016,46486.27853,377206.8019,0,0,4200.705719,0
66.05462,10.38351,0,2800.313635,166906.9267,600.0144003,64164.26051,304053.5069,0,0,800.0256008,0
66.22484,10.55373,800.0256008,5201.081825,297906.66,400.0064001,40264.74571,359702.0134,0,0,1400.078404,0
66.39505,10.72394,400.0064001,4600.846556,193282.8661,400.0064001,31038.48772,391228.0417,0,0,400.0064001,0
66.56533,10.89422,0,4000.640102,223378.2377,400.0064001,38258.45893,466132.0816,0,200.0016,1600.102407,0
66.73556,11.06445,400.0064001,5401.166652,316968.4449,400.0064001,32843.09013,277445.2389,0,0,1800.129609,0
66.9057,11.23459,200.0016,5201.081825,158194.7285,400.0064001,24023.06214,369996.022,0,200.0016,800.0256008,0
67.07592,11.40481,600.0144003,6201.537981,194907.8068,800.0256008,42873.39926,364847.9732,0,0,1200.057603,0
67.24614,11.57503,200.0016,3400.462463,191048.915,200.0016,49497.80767,385040.2911,0,200.0016,600.0144003,0
67.41635,11.74524,0,8202.690482,219103.5718,400.0064001,50100.2004,515162.1342,0,200.0016,4200.705719,0
67.58672,11.91561,400.0064001,10004.0016,317583.7708,600.0144003,47490.04112,282557.8667,0,400.0064001,1800.129609,0
67.75695,12.08584,400.0064001,6801.850103,244161.5303,200.0016,35249.63148,312867.0366,0,200.0016,1800.129609,0
67.92716,12.25605,0,6201.537981,314917.5746,600.0144003,48895.44391,294427.1318,0,200.0016,1200.057603,200.0016
68.09738,12.42627,400.0064001,7202.074197,281535.1757,400.0064001,33244.14823,208931.6253,0,400.0064001,3000.360043,0
68.26759,12.59648,200.0016,7602.311103,257015.3886,0,54317.76091,334825.0478,0,200.0016,800.0256008,0
68.43789,12.76678,200.0016,5201.081825,207304.8753,600.0144003,34246.84969,308561.9878,0,400.0064001,1200.057603,0
68.60802,12.93691,200.0016,7202.074197,272539.0612,800.0256008,40465.39207,230505.9019,0,400.0064001,2400.230422,0
68.77825,13.10714,0,8002.560819,215644.1891,800.0256008,36854.24946,514161.3801,0,400.0064001,1000.040002,0
68.94847,13.27736,200.0016,4400.774536,117752.0215,600.0144003,41268.00968,259056.8874,0,0,1400.078404,0
69.11867,13.44756,200.0016,3400.462463,276627.4104,0,38057.84793,238045.2427,0,200.0016,2000.160013,0
69.28891,13.6178,0,7202.074197,262528.193,400.0064001,49899.3996,294836.6156,0,0,800.0256008,0
69.45919,13.78808,200.0016,7001.960549,225007.063,600.0144003,44880.42572,384834.0847,0,0,1800.129609,0
69.62934,13.95823,200.0016,5201.081825,272334.6785,600.0144003,42873.39926,749198.6849,0,1000.040002,1200.057603,0
69.79956,14.12845,600.0144003,2800.313635,120174.9168,0,41067.35045,237838.8785,0,0,600.0144003,0
69.96976,14.29865,600.0144003,2200.193617,141395.2066,600.0144003,25025.02503,168325.7627,0,200.0016,800.0256008,0
70.1399,14.46879,0,3200.409652,196736.1156,200.0016,42672.71431,363612.7524,0,200.0016,600.0144003,0
70.31018,14.63907,200.0016,5601.254681,194907.8068,200.0016,29234.14548,240287.5374,0,600.0144003,1600.102407,0
70.48046,14.80935,0,5001.0002,306102.6173,600.0144003,32241.52709,414769.0306,0,200.0016,2000.160013,0
70.65061,14.9795,0,6401.63882,617084.2635,400.0064001,50301.00442,273356.6253,0,400.0064001,2400.230422,0
70.82083,15.14972,200.0016,7202.074197,161840.9611,200.0016,50501.81165,202832.3951,0,600.0144003,2000.160013,0
70.99103,15.31992,200.0016,5801.345912,239268.2631,400.0064001,44478.99469,466132.0816,0,0,600.0144003,0
71.16124,15.49013,200.0016,5201.081825,305487.8493,200.0016,88713.69161,391846.9826,0,600.0144003,1000.040002,0
71.33145,15.66034,200.0016,5401.166652,189018.394,400.0064001,48493.88416,313687.2119,0,600.0144003,1000.040002,0
71.50175,15.83064,200.0016,4800.921777,291765.8104,400.0064001,83679.15366,340166.3937,0,200.0016,2200.193617,0
71.67197,16.00086,0,4600.846556,235191.9893,200.0016,38057.84793,358467.2937,0,200.0016,1400.078404,0
71.84211,16.171,400.0064001,5401.166652,408776.3946,400.0064001,21418.33409,252729.315,0,200.0016,1200.057603,0
72.01233,16.34122,400.0064001,6601.74286,167312.2921,400.0064001,43876.87228,217679.0052,0,200.0016,1800.129609,0
72.18254,16.51143,0,6401.63882,378855.5557,0,328997.7615,373291.87,0,0,2000.160013,0
72.35276,16.68165,400.0064001,5201.081825,266000.4528,600.0144003,48895.44391,650075.5138,0,0,3400.462463,0
72.52304,16.85193,200.0016,6001.440346,211778.9431,600.0144003,37857.24015,251504.9897,0,0,400.0064001,0
72.69327,17.02216,0,3800.577688,236414.7332,400.0064001,37656.63558,336262.881,0,200.0016,1000.040002,0
72.86341,17.1923,200.0016,4600.846556,151715.1458,0,29635.08794,323123.0501,0,0,1600.102407,0
73.03363,17.36252,1200.057603,5601.254681,169542.0351,600.0144003,28231.84552,454308.4981,0,200.0016,2600.270428,0
73.20385,17.53274,0,5201.081825,206084.9506,200.0016,41067.35045,381947.5467,0,400.0064001,600.0144003,0
73.37405,17.70294,400.0064001,3600.518475,482454.8479,600.0144003,39863.46263,415389.1198,0,400.0064001,200.0016,0
73.54434,17.87323,0,4600.846556,192673.5674,0,34447.39962,192470.4744,0,0,1800.129609,0
73.71455,18.04344,400.0064001,5801.345912,188612.3291,800.0256008,47088.52643,181102.4891,0,200.0016,1000.040002,0
73.8847,18.21359,400.0064001,4400.774536,238045.2427,400.0064001,33244.14823,333798.1241,200.0016,0,1600.102407,0
74.05491,18.3838,200.0016,8803.098691,236822.3408,0,40465.39207,345509.9922,0,200.0016,1000.040002,0
74.22513,18.55402,200.0016,7802.43436,154752.0345,200.0016,49096.22861,342221.3572,0,200.0016,1800.129609,0
74.39539,18.72428,400.0064001,6201.537981,199783.8867,600.0144003,41268.00968,214626.9042,0,0,2400.230422,0
74.56571,18.8946,600.0144003,5801.345912,193689.0817,800.0256008,43074.08743,305692.7686,0,400.0064001,2000.160013,0
74.73594,19.06483,400.0064001,7802.43436,210355.2038,600.0144003,32642.56591,250688.8388,0,400.0064001,1200.057603,0
74.90616,19.23505,0,6401.63882,275809.6347,400.0064001,43475.47342,365053.8551,0,0,2200.193617,0
75.07637,19.40526,200.0016,6601.74286,229691.1078,600.0144003,42472.03257,358055.7471,0,200.0016,600.0144003,0
75.24657,19.57546,400.0064001,3400.462463,204458.5679,200.0016,35650.76669,367936.5517,0,0,1200.057603,0
75.41684,19.74573,0,5801.345912,316968.4449,0,32241.52709,282762.4148,0,0,1000.040002,0
75.58699,19.91588,0,7802.43436,206694.8982,600.0144003,32843.09013,237433.777,0,400.0064001,1000.040002,0
75.75721,20.0861,400.0064001,4000.640102,246200.9517,400.0064001,34046.30297,355175.2955,0,200.0016,1200.057603,0
75.92743,20.25632,0,9203.386846,285217.2506,800.0256008,46887.77391,312867.0366,0,0,1200.057603,0
76.09765,20.42654,400.0064001,3400.462463,228876.3664,800.0256008,49297.01653,351472.8192,0,200.0016,400.0064001,0
76.26787,20.59676,600.0144003,3800.577688,185161.3059,400.0064001,51305.07279,272539.0612,0,200.0016,1400.078404,0
76.43816,20.76705,200.0016,6801.850103,223989.0225,200.0016,37456.03423,254157.8445,0,200.0016,1600.102407,200.0016
76.60831,20.9372,800.0256008,4600.846556,186582.2009,0,52309.22165,235599.5575,0,400.0064001,1600.102407,0
76.77853,21.10742,400.0064001,7001.960549,290947.0549,400.0064001,73213.78425,499171.7869,0,0,2000.160013,200.0016
76.94874,21.27763,0,7602.311103,206694.8982,400.0064001,115531.4446,427383.4612,0,200.0016,1800.129609,0
77.11895,21.44784,800.0256008,4800.921777,420764.4939,400.0064001,40064.10256,379267.7777,0,200.0016,600.0144003,0
77.28917,21.61806,0,9603.687816,176030.8074,400.0064001,31038.48772,263549.3468,0,200.0016,600.0144003,0
77.45946,21.78835,200.0016,10204.1633,310816.8307,200.0016,89720.84173,404851.717,0,0,2000.160013,0
77.6296,21.95849,800.0256008,4800.921777,368760.2997,200.0016,56125.72162,369790.0599,0,0,2600.270428,0
77.79981,22.1287,200.0016,7202.074197,139170.4476,600.0144003,52510.06109,360731.0383,0,600.0144003,800.0256008,0
77.97004,22.29893,200.0016,5401.166652,224599.8369,400.0064001,47690.80329,403612.5969,0,200.0016,800.0256008,0
78.14018,22.46907,200.0016,7602.311103,283580.6405,600.0144003,34447.39962,173394.3402,0,0,1800.129609,200.0016
78.31047,22.63936,200.0016,8602.959418,278263.1204,0,37456.03423,351061.4996,0,200.0016,800.0256008,0
78.48076,22.80965,400.0064001,4400.774536,377618.9703,800.0256008,42472.03257,349005.1022,0,400.0064001,2600.270428,0
78.65091,22.9798,200.0016,4400.774536,265387.6317,0,40866.69445,334825.0478,0,0,600.0144003,0
78.82114,23.15003,0,6401.63882,296679.4567,0,31238.98625,469037.8001,0,0,1200.057603,0
78.99135,23.32024,0,4200.705719,329075.3469,0,39261.56213,417456.3023,0,0,600.0144003,0
79.16156,23.49045,0,4600.846556,231320.7486,200.0016,23822.67919,240899.1414,0,200.0016,1600.102407,0
79.33177,23.66066,800.0256008,3400.462463,199377.4746,200.0016,63159.16109,406090.9579,0,400.0064001,600.0144003,200.0016
79.50205,23.83094,400.0064001,8202.690482,438586.836,1000.040002,34647.95277,430901.1898,0,0,1400.078404,0
79.67229,24.00118,200.0016,6001.440346,421947.2453,200.0016,46285.53567,372467.8277,0,200.0016,1200.057603,0
79.84242,24.17131,600.0144003,4600.846556,294631.872,200.0016,59139.56938,436283.1282,0,0,800.0256008,0
80.01264,24.34153,200.0016,7802.43436,240287.5374,1200.057603,35650.76669,181305.3989,0,400.0064001,1400.078404,0
80.18285,24.51174,200.0016,6601.74286,276014.0737,200.0016,22620.44889,262119.7546,0,200.0016,1000.040002,0
80.35306,24.68195,400.0064001,5401.166652,237841.4175,200.0016,54317.76091,574505.696,0,1200.057603,1000.040002,200.0016
80.52343,24.85232,200.0016,7202.074197,163461.8482,600.0144003,35851.33912,682540.6672,0,200.0016,2600.270428,0
80.69365,25.02254,200.0016,11205.01985,397831.6347,0,41067.35045,336057.4662,0,0,1400.078404,0
80.86386,25.19275,400.0064001,10404.3282,216865.0393,400.0064001,35049.0687,257627.8036,0,200.0016,1400.078404,0
81.03406,25.36295,400.0064001,4400.774536,156574.5198,0,41870.00665,348182.6367,0,0,1200.057603,0
81.20428,25.53317,200.0016,5001.0002,309996.8413,400.0064001,62958.15087,398450.8977,0,200.0016,800.0256008,0
81.37457,25.70346,400.0064001,6601.74286,217068.5259,400.0064001,38459.07314,376588.5744,0,0,600.0144003,200.0016
81.5447,25.87359,200.0016,2800.313635,234376.8926,800.0256008,39662.82592,289514.3604,0,0,800.0256008,0
81.71492,26.04381,200.0016,10204.1633,277445.2389,400.0064001,29434.61511,257423.662,0,0,1000.040002,0
81.88513,26.21402,200.0016,3000.360043,126032.1774,200.0016,39060.93506,320250.5287,0,200.0016,1400.078404,0
82.05534,26.38423,0,5201.081825,261915.5403,200.0016,45081.14606,396799.5969,0,0,600.0144003,0
82.22558,26.55447,400.0064001,5201.081825,211982.3476,600.0144003,63159.16109,316968.4449,0,0,2200.193617,0
82.39587,26.72476,600.0144003,6201.537981,199580.679,0,70598.80624,280512.5674,0,0,600.0144003,0
82.56601,26.8949,0,5801.345912,356203.9531,200.0016,31038.48772,289514.3604,0,0,600.0144003,0
82.73625,27.06514,200.0016,6601.74286,236210.9343,600.0144003,30236.52572,210355.2038,0,200.0016,2400.230422,0
82.90646,27.23535,800.0256008,8002.560819,202425.8847,200.0016,54719.5074,379680.013,0,600.0144003,1400.078404,0
83.07667,27.40556,200.0016,8803.098691,268452.0344,800.0256008,37255.43609,442703.0328,0,600.0144003,1400.078404,0
83.2469,27.57579,200.0016,4400.774536,583805.0821,400.0064001,36653.66096,322712.65,0,200.0016,800.0256008,0
83.41718,27.74607,0,5601.254681,298522.5663,600.0144003,49899.3996,300980.4636,0,200.0016,600.0144003,0
83.58733,27.91622,0,5201.081825,232950.5999,600.0144003,41468.67212,278672.081,0,0,1200.057603,0
83.75755,28.08644,800.0256008,10404.3282,156979.5524,400.0064001,42873.39926,387927.5327,0,200.0016,1000.040002,0
83.92776,28.25665,200.0016,6801.850103,219307.0945,400.0064001,93347.25178,447053.8419,0,0,1600.102407,0
84.09798,28.42687,600.0144003,5801.345912,226432.4577,200.0016,90325.17061,639875.551,0,0,1200.057603,0
84.2682,28.59709,600.0144003,3800.577688,538424.3802,0,73012.61273,341399.3318,0,0,400.0064001,0
84.43849,28.76738,0,4000.640102,160422.8561,1200.057603,37857.24015,303438.8386,0,0,1000.040002,0
84.60865,28.93754,200.0016,5001.0002,138159.3236,400.0064001,31238.98625,482537.3268,0,600.0144003,1600.102407,0
84.77886,29.10775,600.0144003,9003.241167,332155.2192,600.0144003,70598.80624,648080.381,0,400.0064001,1000.040002,0
84.94908,29.27797,200.0016,4200.705719,167109.6078,0,44478.99469,354558.141,0,400.0064001,800.0256008,0
85.11927,29.44816,200.0016,4000.640102,242938.0357,200.0016,34046.30297,260486.133,0,400.0064001,1000.040002,0
85.28949,29.61838,400.0064001,6401.63882,210151.8256,600.0144003,31439.488,326406.7299,0,0,400.0064001,200.0016
85.45978,29.78867,200.0016,4000.640102,188409.3016,200.0016,24423.83767,309176.9051,0,200.0016,2200.193617,0
85.62993,29.95882,200.0016,5601.254681,172177.6954,600.0144003,53514.30656,366906.942,0,200.0016,200.0016,0
85.80014,30.12903,600.0144003,6401.63882,211168.7494,200.0016,57532.09369,400721.7869,0,200.0016,1200.057603,0
85.97035,30.29924,200.0016,13407.18625,215847.6559,1200.057603,81867.21459,431108.1453,0,0,800.0256008,0
86.14058,30.46947,0,6001.440346,195110.9391,400.0064001,45884.0596,393910.3371,0,200.0016,1000.040002,0
86.31079,30.63968,400.0064001,8002.560819,160625.4328,1200.057603,61551.16967,401547.6655,0,200.0016,800.0256008,0
86.48108,30.80997,200.0016,6001.440346,214016.5727,0,42873.39926,527917.3304,0,200.0016,1000.040002,0
86.65123,30.98012,0,6201.537981,337700.8773,800.0256008,83679.15366,519995.4268,0,200.0016,1800.129609,0
86.82146,31.15035,200.0016,8602.959418,241510.7751,0,55121.26679,507705.3676,0,200.0016,2600.270428,0
86.99166,31.32055,800.0256008,5601.254681,294631.872,200.0016,63159.16109,331539.1849,0,200.0016,1800.129609,0
87.16188,31.49077,0,7802.43436,200799.9742,200.0016,50903.43578,279490.0419,0,200.0016,600.0144003,0
87.33213,31.66102,200.0016,3600.518475,210355.2038,400.0064001,40666.04165,249464.7113,0,200.0016,1000.040002,0
87.50236,31.83125,200.0016,7402.191049,152727.3605,200.0016,67381.12045,330512.5275,0,200.0016,200.0016,0
87.67259,32.00148,400.0064001,4000.640102,209541.7107,0,94757.80547,534800.8694,0,200.0016,1800.129609,0
87.84273,32.17162,200.0016,7202.074197,298932.1827,600.0144003,61149.20406,379473.8937,0,200.0016,800.0256008,0
88.01294,32.34183,400.0064001,5201.081825,174205.5021,1200.057603,36453.07568,409809.4061,0,400.0064001,1200.057603,0
88.18315,32.51204,200.0016,7202.074197,241103.016,200.0016,56125.72162,446017.8,0,600.0144003,1000.040002,0
88.35336,32.68225,0,4400.774536,203238.9186,200.0016,56728.43317,485031.1121,0,0,200.0016,0
88.52366,32.85255,200.0016,7602.311103,413735.6158,600.0144003,67783.28601,254770.121,0,200.0016,600.0144003,0
88.69389,33.02278,200.0016,8202.690482,387721.2794,200.0016,89317.97198,481706.1735,0,200.0016,1000.040002,0
88.86402,33.19291,600.0144003,6601.74286,232950.5999,400.0064001,42271.35405,352912.5426,0,400.0064001,0,0
89.03423,33.36312,400.0064001,4000.640102,194095.3103,200.0016,19415.06609,332976.645,0,200.0016,2000.160013,0
89.20445,33.53334,600.0144003,2800.313635,193485.9723,200.0016,37857.24015,509787.5953,0,0,1800.129609,0
89.37467,33.70356,0,8803.098691,208524.9181,200.0016,101611.3226,500212.1618,0,200.0016,1000.040002,0
89.54502,33.87391,0,6801.850103,225821.5546,200.0016,45482.5964,272334.6785,0,200.0016,400.0064001,0
89.71525,34.04414,200.0016,8602.959418,329485.9533,600.0144003,64566.32285,507497.1636,0,0,600.0144003,0
89.88545,34.21434,200.0016,4800.921777,231524.4685,400.0064001,41468.67212,461567.2919,0,0,1600.102407,0
90.05566,34.38455,400.0064001,2600.270428,198767.881,0,48493.88416,448297.2035,0,0,600.0144003,0
90.22588,34.55477,400.0064001,5201.081825,171163.9146,800.0256008,66174.70121,661208.1091,0,0,600.0144003,0
90.39618,34.72507,0,9403.535729,272947.8366,600.0144003,34246.84969,405058.2487,0,400.0064001,1000.040002,0
90.56632,34.89521,400.0064001,10404.3282,322302.2632,1000.040002,45482.5964,836791.4721,0,0,2200.193617,0
90.73654,35.06543,200.0016,11605.3849,255178.3218,400.0064001,52911.74962,505415.3098,0,0,800.0256008,200.0016
90.90675,35.23564,0,5401.166652,261098.7163,600.0144003,54920.38548,495427.1402,0,0,600.0144003,0
91.07695,35.40584,200.0016,7602.311103,218289.514,200.0016,64968.39809,493139.2864,0,0,1600.102407,0
91.24718,35.57607,600.0144003,11205.01985,263957.8314,800.0256008,55924.82421,448089.9682,0,400.0064001,1000.040002,0
91.41747,35.74636,0,6401.63882,253545.5978,400.0064001,83679.15366,490228.0662,0,0,1800.129609,0
91.58761,35.9165,200.0016,8602.959418,281126.1225,200.0016,66375.76302,1271647.465,0,200.0016,1800.129609,0
91.75784,36.08673,0,5001.0002,228876.3664,400.0064001,70397.67668,390196.5404,0,200.0016,1200.057603,0
91.92805,36.25694,400.0064001,4400.774536,192673.5674,600.0144003,89317.97198,286649.4583,0,0,1400.078404,0
92.09825,36.42714,400.0064001,6001.440346,227247.0413,600.0144003,46285.53567,491683.5931,0,0,1200.057603,0
92.26847,36.59736,200.0016,8402.823349,639774.6145,200.0016,54317.76091,402580.0893,0,0,600.0144003,0
92.43875,36.76764,200.0016,7001.960549,201003.2015,400.0064001,41067.35045,409602.7971,0,200.0016,1000.040002,0
92.60891,36.9378,200.0016,6201.537981,178464.9596,200.0016,49297.01653,489396.4111,0,200.0016,2000.160013,0
92.77913,37.10802,200.0016,4800.921777,212389.1663,200.0016,74420.88118,485031.1121,0,0,1200.057603,200.0016
92.94934,37.27823,0,5201.081825,458251.8068,400.0064001,34246.84969,337084.5732,0,1000.040002,1800.129609,200.0016
93.11949,37.44838,0,4600.846556,209948.4507,400.0064001,68386.55853,698950.3273,0,0,1200.057603,0
93.28977,37.61866,600.0144003,9003.241167,435561.4559,1000.040002,65973.64263,501252.6215,0,600.0144003,0,0
93.46007,37.78896,0,9403.535729,321891.8897,200.0016,46486.27853,429866.4627,0,0,400.0064001,0
93.63021,37.9591,200.0016,7202.074197,291356.426,400.0064001,73012.61273,820897.9889,0,0,600.0144003,0
93.80044,38.12933,0,6601.74286,232543.1174,800.0256008,46687.02461,289923.6851,0,0,200.0016,0
93.97065,38.29954,200.0016,5801.345912,240695.2701,400.0064001,51505.89612,446846.6268,0,400.0064001,600.0144003,0
94.14086,38.46975,200.0016,8202.690482,509683.269,1000.040002,49698.60203,389165.123,0,400.0064001,400.0064001,0
94.31107,38.63996,800.0256008,6801.850103,168528.4666,1000.040002,31439.488,541417.5904,0,200.0016,800.0256008,0
94.48137,38.81026,0,3800.577688,158397.2692,0,40465.39207,382566.0353,0,200.0016,400.0064001,0
94.65152,38.98041,400.0064001,3800.577688,126840.2898,1000.040002,61953.14818,533212.7603,0,200.0016,400.0064001,0
94.82174,39.15063,600.0144003,6801.850103,437074.1459,1000.040002,35851.33912,424487.2389,0,200.0016,200.0016,0
94.99196,39.32085,600.0144003,4800.921777,273765.4271,400.0064001,79250.43136,595033.335,0,0,800.0256008,0
95.16218,39.49107,200.0016,7602.311103,375352.2099,0,114522.2213,504166.3606,0,400.0064001,1000.040002,0
95.33239,39.66128,200.0016,5001.0002,483967.5379,400.0064001,121992.3951,659553.1543,0,0,1400.078404,0
95.50268,39.83157,600.0144003,5801.345912,219917.6822,200.0016,73616.13698,276831.8626,0,0,400.0064001,0
95.67291,40.0018,600.0144003,4200.705719,151512.7126,200.0016,75426.88407,370819.9037,200.0016,200.0016,1400.078404,0
95.84307,40.17196,200.0016,8803.098691,205881.6412,600.0144003,40666.04165,357644.214,0,200.0016,600.0144003,0
96.01326,40.34215,200.0016,9203.386846,195110.9391,400.0064001,62556.14013,395974.027,0,0,200.0016,0
96.18349,40.51238,0,10204.1633,511195.9591,200.0016,35650.76669,310611.8284,0,200.0016,0,0
96.35369,40.68258,200.0016,4600.846556,234784.4344,0,52309.22165,280103.5473,0,200.0016,800.0256008,0
