Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
0.00825,200.0016,4800.921777,2200.193617,3200.409652,1200.057603,0,200.0016,0,0,0
0.17855,0,5601.254681,2800.313635,2800.313635,2200.193617,0,0,0,0,0
0.3487,0,4800.921777,3000.360043,1800.129609,3000.360043,0,0,0,0,0
0.51892,0,3400.462463,2800.313635,3400.462463,3000.360043,0,0,0,0,200.0016
0.68914,0,4000.640102,4200.705719,2400.230422,1800.129609,0,0,0,0,0
0.85935,200.0016,5001.0002,4600.846556,3400.462463,1800.129609,0,0,0,0,0
1.02956,200.0016,4000.640102,2200.193617,3800.577688,3400.462463,0,0,0,0,0
1.19984,0,5001.0002,2000.160013,3200.409652,2000.160013,0,0,0,0,0
1.36998,0,4800.921777,3200.409652,3600.518475,2600.270428,0,0,0,0,0
1.54021,0,2800.313635,2200.193617,2400.230422,2400.230422,0,0,0,0,0
1.71041,0,5801.345912,3200.409652,3400.462463,1400.078404,0,0,0,0,0
1.88063,0,6401.63882,3000.360043,2000.160013,1600.102407,0,0,0,0,0
2.05083,0,6601.74286,3600.518475,2400.230422,2000.160013,0,0,0,0,0
2.22112,0,5201.081825,2400.230422,2400.230422,2400.230422,0,0,0,0,0
2.39128,0,6001.440346,2800.313635,3400.462463,1400.078404,0,0,0,0,0
2.5615,0,5401.166652,3200.409652,2200.193617,2600.270428,0,0,0,0,0
2.73171,0,4400.774536,2000.160013,1800.129609,1600.102407,0,0,0,0,0
2.90193,0,5201.081825,4800.921777,2400.230422,1200.057603,0,0,0,0,0
3.07213,0,6601.74286,2800.313635,4200.705719,1800.129609,0,0,0,0,0
3.24243,0,6001.440346,1600.102407,2000.160013,3800.577688,0,0,0,0,0
3.41265,0,4200.705719,2000.160013,1600.102407,1800.129609,0,0,0,0,0
3.58279,0,5001.0002,4000.640102,1600.102407,1600.102407,0,0,0,0,0
3.753,0,4000.640102,3000.360043,2600.270428,2000.160013,0,200.0016,0,0,0
3.92321,0,3400.462463,2400.230422,2400.230422,2200.193617,0,0,0,0,0
4.0934,0,4000.640102,1600.102407,2400.230422,3800.577688,0,0,0,0,0
4.26372,0,5601.254681,3000.360043,3200.409652,2600.270428,600.0144003,0,200.0016,0,200.0016
4.43401,0,116338.8817,14007.84439,3800.577688,5401.166652,44077.57653,0,0,5601.254681,1000.040002
4.60422,200.0016,1177089.09,90728.07271,21217.99286,208272.7298,182522.9262,1200.057603,6201.537981,2076720.343,13407.18625
4.77443,15609.74048,114918387.5,1586718.595,30036.04325,191735.0543,13997338.87,600.0144003,800.0256008,404439.1297,86699.63393
4.94466,3000.360043,8434585.683,116137.0176,8202.690482,11805.57223,206084.9506,400.0064001,400.0064001,91936.85664,2800.313635
5.11495,9603.687816,3033687.743,81665.90418,4800.921777,37456.03423,157992.191,0,200.0016,12806.55696,9203.386846
5.2851,5001.0002,3070794.125,190033.6136,6801.850103,38659.69056,347783.6012,400.0064001,6201.537981,16010.24656,34046.30297
5.45535,1600.102407,907108.1697,82471.16519,52309.22165,21017.65483,411875.681,400.0064001,0,12406.15345,2000.160013
5.62554,400.0064001,621772.8841,119972.991,14007.84439,60144.34643,519578.6207,200.0016,600.0144003,14608.53138,2600.270428
5.79575,400.0064001,2432308.441,130073.2592,5201.081825,61350.18525,258036.0968,0,26628.33255,1200.057603,153132.2693
5.96598,800.0256008,850808.8309,241714.6596,6401.63882,57130.25699,1258519.737,2800.313635,200.0016,26227.48641,1200.057603
6.13626,4800.921777,18173091.78,258036.0968,7202.074197,43074.08743,597210.4347,200.0016,800.0256008,113714.9011,6201.537981
6.30642,400.0064001,37212504.56,706332.9773,7202.074197,218086.0078,454446.3918,0,20016.01281,2000.160013,200.0016
6.47663,1400.078404,523249.0411,311021.8363,4600.846556,92339.8105,977156.7275,0,0,25626.24127,11405.20077
6.64685,0,61988052.26,514786.329,21017.65483,315122.6467,1877163.922,200.0016,200.0016,20016.01281,11805.57223
6.81705,0,378031.152,439803.3198,8202.690482,169947.4854,1284775.193,0,0,1400.078404,800.0256008
6.98728,0,378443.3472,665875.4733,4000.640102,102619.5086,1155223.931,200.0016,1800.129609,1800.129609,800.0256008
7.15758,0,140181.6529,700282.2171,5001.0002,185567.2596,1197981.288,0,400.0064001,3200.409652,1200.057603
7.32772,200.0016,3509673.062,823245.0523,15009.0054,183537.6222,1225700.416,0,600.0144003,2200.193617,2400.230422
7.49794,400.0064001,150298.1819,991416.5946,9203.386846,210761.9701,1452153.726,0,1000.040002,3600.518475,2200.193617
