Time,7Li,24Mg,43Ca,66Zn,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
0.00824,0,4600.846556,3600.518475,3000.360043,1800.129609,0,0,0,0,0
0.17856,0,4800.921777,3800.577688,1800.129609,2600.270428,0,0,0,0,0
0.34871,0,4800.921777,2400.230422,1800.129609,3800.577688,0,0,0,0,0
0.51892,0,4200.705719,2400.230422,2800.313635,1200.057603,0,0,0,0,0
0.68914,0,5601.254681,2000.160013,3200.409652,3000.360043,0,0,0,0,0
0.85935,0,4200.705719,3400.462463,4000.640102,2800.313635,0,0,0,0,0
1.02965,0,4400.774536,4000.640102,2400.230422,2000.160013,0,0,0,0,0
1.19988,0,5801.345912,1800.129609,2600.270428,1600.102407,0,0,0,0,0
1.37003,0,4800.921777,2400.230422,3600.518475,2600.270428,0,0,0,0,0
1.54024,0,4400.774536,3200.409652,3000.360043,1200.057603,0,0,0,0,0
1.71046,0,6601.74286,3600.518475,3600.518475,1200.057603,0,0,0,0,0
1.88068,0,4600.846556,3000.360043,3000.360043,2400.230422,0,0,0,0,200.0016
2.05098,0,5601.254681,3400.462463,3000.360043,1200.057603,0,0,0,0,200.0016
2.2212,0,4000.640102,3000.360043,3800.577688,2800.313635,0,0,0,0,0
2.39135,0,4800.921777,3000.360043,3000.360043,2600.270428,0,0,0,0,0
2.56156,0,4000.640102,1400.078404,3200.409652,1800.129609,0,0,0,0,0
2.7318,0,4000.640102,2800.313635,3800.577688,3000.360043,0,0,0,0,0
2.90201,0,6801.850103,4400.774536,2600.270428,1400.078404,0,0,0,0,0
3.07237,0,5001.0002,2400.230422,3200.409652,1800.129609,0,0,0,0,0
3.2426,200.0016,4600.846556,3800.577688,2200.193617,2200.193617,0,0,0,0,0
3.41283,200.0016,3800.577688,2800.313635,2400.230422,1200.057603,0,0,0,0,0
3.58302,0,3800.577688,2200.193617,2200.193617,1400.078404,0,0,0,0,0
3.75325,0,4600.846556,2600.270428,3600.518475,2400.230422,0,0,0,0,200.0016
3.92353,0,5001.0002,2800.313635,3200.409652,2200.193617,0,0,0,0,0
4.09369,200.0016,5001.0002,2000.160013,2000.160013,2000.160013,0,0,0,0,0
4.26391,0,5601.254681,4000.640102,3400.462463,1400.078404,0,0,0,0,0
4.43413,0,4000.640102,1400.078404,4000.640102,4000.640102,0,0,0,0,0
4.60434,0,6201.537981,2200.193617,3400.462463,1800.129609,0,0,0,0,0
4.77456,0,5401.166652,2600.270428,3600.518475,3400.462463,0,0,0,0,0
4.94486,0,7402.191049,4600.846556,5401.166652,2200.193617,400.0064001,0,200.0016,1200.057603,1800.129609
5.115,0,183334.6764,5601.254681,6201.537981,2400.230422,2000.160013,400.0064001,0,800.0256008,600.0144003
5.28522,0,17612.39913,3800.577688,5601.254681,2200.193617,38057.84793,0,200.0016,200.0016,1000.040002
5.45559,0,24624.23024,18413.55237,4800.921777,33845.75947,306759.4509,0,0,200.0016,600.0144003
5.62581,0,13006.76352,64365.29006,2800.313635,55924.82421,68989.86009,0,400.0064001,2400.230422,200.0016
5.7961,0,19214.75693,138563.7635,2800.313635,27029.19153,286035.6351,0,400.0064001,600.0144003,800.0256008
5.96624,0,19415.06609,156574.5198,8803.098691,39462.19242,356615.4395,0,200.0016,1000.040002,800.0256008
6.13662,200.0016,22620.44889,353876.1924,5801.345912,48493.88416,376382.5053,0,200.0016,200.0016,200.0016
6.30683,0,15609.74048,218696.5364,4800.921777,100603.2177,1670402.205,0,0,1400.078404,1000.040002
6.47713,0,44880.42572,781275.7813,5201.081825,99595.19373,929736.6369,0,0,1800.129609,200.0016
6.64736,0,17011.56787,387721.2794,5801.345912,90929.52861,898362.3947,0,200.0016,2200.193617,0
6.81751,0,28231.84552,1433936.898,6801.850103,165082.9441,1123960.524,0,0,1600.102407,200.0016
6.98771,0,20016.01281,561326.7351,8202.690482,131892.1701,1049915.807,0,200.0016,1600.102407,200.0016
7.15793,200.0016,31238.98625,1092111.415,23421.92292,155966.9954,1132039.972,0,600.0144003,2000.160013,400.0064001
7.32814,0,24223.4483,845500.4632,11605.3849,171974.9327,1193369.934,0,200.0016,3200.409652,0
7.49853,200.0016,30637.5003,1315947.073,15809.99191,184958.334,1228982.349,0,200.0016,3600.518475,200.0016
7.66875,0,21418.33409,711065.2197,15409.49225,168933.8842,1312671.615,0,600.0144003,2400.230422,200.0016
7.83897,200.0016,25025.02503,1175266.897,21217.99286,162043.5605,1104535.089,0,200.0016,1200.057603,200.0016
8.00918,0,17612.39913,843319.1919,14808.76679,171974.9327,1521259.442,0,600.0144003,1200.057603,200.0016
8.17942,0,34848.50912,841823.2337,16210.50441,212999.4191,1187958.198,0,200.0016,3000.360043,400.0064001
8.34971,0,18413.55237,654076.3301,12406.15345,171366.6643,1370105.425,0,400.0064001,2600.270428,200.0016
8.51986,200.0016,25626.24127,1207033.388,15209.24722,206898.2206,1629740.094,0,0,1600.102407,600.0144003
8.69009,0,31238.98625,1020972.511,14808.76679,174002.7067,1836704.023,0,0,3000.360043,200.0016
8.86029,0,30236.52572,924789.0759,16210.50441,169542.0351,1271647.465,0,0,2400.230422,200.0016
9.03049,0,23221.5496,980129.8789,15409.49225,233154.3462,1683529.933,0,400.0064001,2600.270428,0
9.20071,0,22820.81258,834132.4692,13206.97328,128052.5558,1027134.85,0,400.0064001,2800.313635,0
9.371,200.0016,15009.0054,627147.555,15609.74048,161030.5958,1792986.668,0,200.0016,4400.774536,400.0064001
9.54116,0,29033.67907,766820.5805,10204.1633,131690.0559,1703221.525,0,0,1200.057603,0
9.71137,200.0016,19014.45098,660952.2754,13206.97328,152727.3605,1708144.423,0,400.0064001,2200.193617,600.0144003
9.88158,0,19615.37846,759599.057,6601.74286,121588.4883,1009804.656,0,400.0064001,3400.462463,200.0016
10.05179,0,25626.24127,785530.398,14408.29918,239472.1114,1911624.209,0,200.0016,4200.705719,200.0016
10.22201,0,34447.39962,1122865.239,18012.96934,128052.5558,897718.5146,0,400.0064001,2800.313635,0
10.39231,0,19815.69403,681694.9097,12406.15345,180290.8827,1558901.269,0,800.0256008,5001.0002,400.0064001
10.56245,0,15009.0054,509371.1226,13407.18625,130073.2592,1028435.545,0,400.0064001,2000.160013,200.0016
10.73268,0,24423.83767,718894.5402,16611.02972,174002.7067,1488213.804,0,600.0144003,3200.409652,600.0144003
10.90289,0,29635.08794,798728.6387,16611.02972,165488.2507,1368464.459,0,400.0064001,1000.040002,400.0064001
11.0731,0,25425.83265,799154.6133,27029.19153,214423.4571,1622814.191,0,200.0016,2200.193617,0
11.24333,0,21418.33409,607407.7109,11605.3849,122396.3148,1058387.465,0,200.0016,1600.102407,400.0064001
11.41363,0,25025.02503,733296.0029,16811.29719,257627.8036,1905327.685,0,0,1600.102407,400.0064001
11.58377,0,25626.24127,847013.1533,18213.25925,175016.7162,2056029.218,0,200.0016,800.0256008,400.0064001
11.754,0,30837.99241,609296.3795,24023.06214,303848.6142,1908342.277,0,600.0144003,1800.129609,0
11.92421,0,38459.07314,1435449.588,15009.0054,203238.9186,1414105.555,0,400.0064001,2600.270428,600.0144003
12.09442,0,38057.84793,1917997.719,28632.75587,292789.3293,2390786.284,0,600.0144003,3000.360043,1000.040002
12.26464,0,32241.52709,977104.4988,18012.96934,204865.1439,1781987.894,0,0,1200.057603,400.0064001
12.43493,0,38258.45893,1520160.232,22219.73112,287467.9355,3391775.55,0,400.0064001,1000.040002,200.0016
12.60507,0,22820.81258,777873.0986,18613.8487,225617.9267,1818089.146,0,800.0256008,3000.360043,0
12.77531,0,44679.7086,1146032.915,24023.06214,303233.9557,2126590.756,0,200.0016,400.0064001,800.0256008
12.9455,0,29234.14548,848449.5066,24624.23024,227450.6955,1737681.812,0,200.0016,400.0064001,0
13.11573,0,29234.14548,1288338.913,22420.0884,286649.4583,2292328.323,0,200.0016,1400.078404,800.0256008
13.28594,0,24824.62603,659763.8481,12205.95651,177450.6723,1562287.502,0,200.0016,800.0256008,0
13.45622,0,32241.52709,2724261.523,19014.45098,337084.5732,1763937.268,0,0,600.0144003,0
13.62638,200.0016,19615.37846,608247.0848,11205.01985,173597.1258,1309364.45,0,400.0064001,1800.129609,600.0144003
